Unnamed: 0,Player,Team,Age,Height,Weight,Position,Goals,Assists,YellowCards,RedCards,PassCompletionRate,DistanceCovered,Sprints,ShotsOnTarget,TacklesWon,CleanSheets,PlayerFatigue,MatchPressure,InjuryHistory,TrainingHours,FatigueInjuryCorrelation,PressurePerformanceImpact,EffectiveTraining,Season
1808,Player D,Team A,33,,93.58136285597664,Goalkeeper,25.0,11.0,8,0,68.86264955084708,9.612016363748795,1,8,2,8,0.17410933533408435,68,7,14.95558729693657,0.8288177332105976,0.4230769230769231,672.2358598908472,2022
3733,Player A,Team C,38,167.59054232584043,53.77416786528391,Midfielder,250.0,0.0,0,4,82.5487898181611,10.846375004849556,43,8,19,5,0.19231577278435052,33,1,14.291871509865615,0.1804219617192333,1.3461538461538463,151.5605183441986,2021
2226,Player C,Team B,21,185.44161420527544,55.33760950423774,Goalkeeper,,,7,3,96.1061138413356,5.400826619606452,13,2,2,9,0.3012652607600004,68,8,15.659381785710588,1.4993776504001752,8.555555555555555,374.21277263722163,2019
4011,Player C,Team C,21,194.24381328945532,111.7588661598651,Midfielder,18.0,11.0,7,1,60.99370253145514,13.402006559083086,27,11,28,7,0.391910562943909,69,3,19.259418904761997,3.3586591903316037,0.3684210526315789,576.1082901471462,2020
4836,Player B,Team C,24,188.7707402379446,,Midfielder,9.0,11.0,8,3,62.19814097632323,11.31018029536635,31,9,1,3,0.46484980370405216,98,7,12.274226596133403,0.6449542862460267,1.1,257.4174205597536,2020
4482,Player B,Team A,23,183.09597068532364,59.8732643508609,Defender,9.0,11.0,0,2,71.08545424532201,11.199808629150263,29,7,17,9,0.5534717762098499,84,7,5.121096422267644,0.471459091162553,9.4,341.1150430682949,2019
3745,Player C,Team A,22,177.5504888260652,62.05173518251157,Midfielder,17.0,14.0,8,1,54.553545809516805,9.9097129762953,20,1,0,6,0.21244727719547296,69,3,7.8470593799958195,0.23473530181471158,3.0555555555555554,292.7209837923417,2021
1494,Player B,Team B,19,186.73442808469576,85.80605952582575,Goalkeeper,15.0,10.0,0,2,83.2968158878341,14.039376855646392,26,7,29,4,0.4241850557459762,33,7,17.684251503343624,1.6927588172803816,2.75,165.24540393735444,2019
1850,Player C,Team B,23,161.10527331423722,,Goalkeeper,110.0,6.0,7,4,87.37579994819143,6.484368891702155,86,11,14,6,0.2755667763091785,69,9,18.71023238054827,2.723224908949609,2.1666666666666665,110.36858138126907,2019
1136,Player C,Team B,27,180.45182984984137,71.62056407085105,Defender,29.0,15.0,6,0,118.70474106003915,7.405100296418253,47,3,5,1,0.45532874980860216,41,0,14.987775936479332,2.356252487295352,2.9,556.7256825871125,2019
1341,Player D,Team C,18,179.76171467742932,109.59363826357834,Forward,29.0,2.0,6,2,52.01776099628257,10.346333628625896,88,3,27,0,0.22264923522678537,2,8,12.19471850780499,0.08958922436720906,1.9666666666666666,531.4247368888606,2021
2787,Player A,Team C,27,161.57560651558748,70.4643196950606,Goalkeeper,90.0,4.0,2,4,77.22187581447625,7.601860012783766,23,2,3,2,0.26804718737863775,73,1,6.646688621872573,3.919897601658496,0.6923076923076923,834.1718263853666,2019
3439,Player A,Team B,24,162.2386222904803,,Goalkeeper,15.0,,0,2,56.64915922124099,5.3151675030343695,52,2,16,2,0.9291395200154627,97,9,7.629914938049437,0.3245828971932452,0.875,236.04975495661523,2019
963,Player C,Team B,21,194.11935876120543,85.99900468097857,Midfielder,8.0,7.0,5,2,89.33815543701878,7.415207639181467,33,9,0,7,0.40470587432917016,83,7,14.833996538390284,0.5946314798311081,0.7777777777777778,280.43547418818395,2021
3722,Player D,Team B,34,,,Goalkeeper,24.0,,3,2,93.99003823606108,7.822211389293021,20,6,16,0,0.7186037406901956,46,1,11.570232833744639,3.017186141211654,0.96,593.3175602960629,2021
4579,Player B,Team C,22,176.24050144752877,58.24027393578392,Goalkeeper,,,4,0,,10.374332554283512,83,5,4,2,0.6456025770584116,56,8,10.61157336683123,3.010977799684593,,,2020
3522,Player D,Team C,35,160.68691962649478,78.16929459798874,Forward,250.0,2.0,4,1,96.02032410148864,11.319581567967496,32,13,13,3,0.10339493663004151,97,8,18.533996381352274,4.534250122237123,0.3545816733067729,3492.109863548592,2021
3791,Player B,Team C,18,166.71570767220052,,Defender,1.0,13.0,6,0,69.47695236590778,8.157968911878136,83,11,12,9,0.05404762734972657,18,2,5.444507288550399,0.0,17.5,171.89629057748988,2021
1637,Player A,Team C,27,197.12867182590375,115.59382434960428,Defender,5.0,11.0,3,2,,12.504022926552556,27,11,14,9,0.09244951703706661,77,6,9.212188207748564,1.027379751050379,14.666666666666666,248.1210956733957,2020
3557,Player A,Team C,20,181.49339299372312,,Forward,26.0,,4,1,86.67449790169536,10.238729393675891,90,8,0,1,0.8013520582702486,25,2,16.416626626319328,0.27675030462511163,3.2962962962962963,334.7847050472965,2019
3795,Player B,Team C,27,188.4875192791797,97.95316229960338,Forward,7.0,12.0,0,4,76.37331425268886,9.453201583399114,45,2,28,9,0.858322938878858,19,6,6.519625502343711,0.0,11.625,217.24806367164845,2019
2630,Player C,Team C,26,,108.00864595708012,Goalkeeper,23.0,6.0,4,3,50.010158259720015,11.94000997167192,13,0,9,5,0.6327118787486009,16,7,13.728175218374501,1.7060009474866231,2.0416666666666665,570.3891345171938,2021
3553,Player B,Team C,25,176.82150760275505,99.03548969752164,Forward,3.0,9.0,6,0,65.55376427996597,13.504674655239452,45,1,10,3,0.5055087603898639,21,7,15.80860652089952,0.2539434792467177,14.0,111.38765718194131,2020
2481,Player A,Team A,24,198.71248547966093,,Goalkeeper,2.0,,6,4,,6.647356195409032,33,4,6,5,0.0407850134355181,45,0,9.195892011578776,0.5547468192098549,13.666666666666666,,2019
727,Player C,Team C,21,,105.68943537515888,Forward,,8.0,9,4,93.89857483230472,13.27478484084908,83,12,6,5,0.7952673118598902,34,5,16.522056944223067,1.490811002810467,2.111111111111111,172.3718919538112,2019
1718,Player B,Team B,18,173.08366024006554,53.93466905063555,Defender,0.0,13.0,2,1,,9.096544074655814,79,8,0,7,0.9836789252634136,6,0,15.537493598286156,5.057263616197883,2.0,177.8988070069109,2021
1567,Player D,Team B,30,161.61112650941553,114.55398066849796,Defender,,6.0,7,3,75.99041791098041,5.795392213973472,78,4,22,9,0.7610059829495553,82,5,19.888429379981808,0.34807180953274774,5.411764705882353,239.94588305988793,2020
2742,Player C,Team C,28,,87.61171813025274,Defender,,5.0,9,1,55.60072467983871,11.203056685952149,31,5,29,5,0.19583308413427003,54,5,19.463732615543435,0.0,0.7916666666666666,537.4361653962685,2022
1556,Player B,Team B,27,197.80759044508028,88.3623150555115,Defender,10.0,5.0,4,3,75.77737343417408,8.870953145618259,36,7,23,0,0.6109809888509917,6,2,10.21785981710135,3.945158465816978,3.5454545454545454,198.11381794252213,2022
3627,Player C,Team A,29,175.48871428316818,115.65757267782573,Forward,21.0,,4,3,95.2513531930532,7.045348921749552,70,13,26,6,0.6648077585802445,14,3,11.241186224580286,0.024839960443418074,2.8181818181818183,311.31902825797187,2019
715,Player D,Team A,31,,67.39845175258257,Defender,17.0,,6,2,97.3401987109964,14.329084699335032,51,7,22,7,0.9295291442478258,14,9,14.705525368506308,0.9531933429547745,4.277777777777778,,2020
4496,Player C,Team C,29,167.81067740764215,111.6819061931922,Goalkeeper,25.0,8.0,3,4,76.39277098932271,10.260218124724652,14,2,29,7,0.488177675310814,17,7,17.197171865217783,2.975760665852036,0.5,470.258097475785,2022
4869,Player B,Team B,24,,97.42042791124103,Defender,,5.0,7,3,59.956308684676245,14.18116457123227,21,13,9,7,0.8143839206690815,24,5,18.483112409396085,2.0599865289861254,,,2021
3456,Player A,Team C,23,188.7088901897397,105.0871778074938,Defender,,18.0,6,0,,9.996652741744027,8,1,15,2,0.5003594462155606,56,0,9.072833383069622,0.03571874254707308,,,2019
1910,Player D,Team C,26,176.27516250498684,,Forward,,,1,0,76.94127013280252,13.422292362669468,87,5,14,8,0.3056042154902149,72,4,5.402997832937348,6.445848928672343,14.666666666666666,,2019
4700,Player B,Team B,32,170.31480014192033,88.03053522597526,Goalkeeper,8.0,,1,1,60.33833362546464,11.851087471671512,51,12,22,0,0.8764209436044927,94,5,18.4680468324104,0.8278461732738644,5.333333333333333,234.86446504716665,2020
1535,Player B,Team B,37,194.9990823449647,64.55201103435628,Forward,20.0,15.0,5,3,91.04458675206648,9.140072340631002,62,13,15,2,0.5047394753803517,50,0,19.460426089309756,1.5528887344864462,19.0,301.6569188284795,2020
1193,Player D,Team A,24,168.18374457167104,63.84373393322629,Midfielder,140.0,0.0,5,1,57.75065958826518,12.730507167740589,82,13,14,8,0.7831600290279028,33,3,8.274288346561121,3.295770441078484,0.4,123.41996519812007,2020
2376,Player C,Team C,36,164.80010998467552,119.57383917622474,Forward,20.0,,7,1,99.25082268261296,13.796517867203985,8,5,25,1,0.6032221356579637,37,0,8.294696462872114,2.1595421470852036,1.8571428571428572,394.9475367969753,2021
3517,Player A,Team C,37,187.71636606272324,103.23725414731057,Midfielder,16.0,,7,3,107.03022887917678,12.887482058178414,92,11,16,7,0.13696663454423585,82,8,7.270901962766709,0.05988420772149161,0.5882352941176471,160.28679520974669,2022
3114,Player B,Team A,37,,61.1186386767411,Goalkeeper,9.0,10.0,4,1,,13.362893841101748,99,8,22,1,0.5937057829514346,73,0,9.559544064411474,2.6573480611943308,3.4,243.3602954705993,2019
1730,Player B,Team B,32,175.35095721422496,,Goalkeeper,,,5,0,77.89265100947223,9.79092947735469,97,5,16,7,0.2835071902709394,76,3,19.831432066049402,5.270761698425207,,,2020
403,Player A,Team B,38,174.61805938613094,,Goalkeeper,8.0,,0,0,84.45073091809769,5.881971921155902,87,11,17,7,0.8812580677630116,83,5,13.200739189170871,0.6778838246404211,0.6666666666666666,84.17566238371342,2021
3582,Player D,Team B,26,,112.44178983209814,Defender,15.0,11.0,5,2,81.56160158319742,14.222364790528625,24,1,27,7,0.9107979110488678,22,9,18.162429175781078,0.6508676110747547,4.75,200.07489793096806,2019
2193,Player A,Team B,37,169.31888848312155,119.94046967450612,Forward,28.0,,7,1,82.94323820364065,8.968213969230291,27,4,27,1,0.5994305420276217,97,1,18.693359232231664,1.1867089672088103,0.20689655172413793,,2021
539,Player B,Team A,34,164.03228788556342,63.49264072888986,Defender,16.0,7.0,3,1,77.8743613763161,13.060394500382188,12,4,3,5,0.5422999756210791,90,8,13.03238965679399,2.614233321196015,5.647058823529412,248.81973059277115,2020
4598,Player B,Team C,30,,57.55050369109697,Goalkeeper,10.0,1.0,1,1,92.66869747348144,5.986493541968052,48,1,16,9,0.40532536064695335,77,9,12.319855558633428,1.7464220458614255,3.0,134.9248413931874,2020
3518,Player D,Team B,23,194.7047546475653,,Midfielder,170.0,,3,0,72.53763137590249,9.627471335534256,51,14,6,6,0.4054716763304185,54,0,18.443401606675287,5.689671423261953,0.5614035087719298,,2021
1474,Player D,Team C,21,163.23387206573017,72.36843440148846,Goalkeeper,,14.0,6,4,99.21642733372082,9.85404276810748,73,14,15,7,0.07971507318728499,61,8,9.312280447137729,5.37191454123023,,,2022
4932,Player A,Team B,28,,53.74260068879399,Goalkeeper,260.0,15.0,4,3,52.08808040635174,12.264338263871778,6,7,21,8,0.9615507321375663,29,1,19.025461600036998,0.17491770284178865,0.2720306513409962,1473.701456975014,2022
1433,Player D,Team B,24,,105.27896012208603,Midfielder,2.0,5.0,9,3,68.26117326621278,8.248419904590298,77,8,23,8,0.6668642575461043,16,0,15.915097734617502,0.844051211747931,19.0,68.60333596992471,2022
749,Player B,Team B,19,167.74955732099244,,Defender,18.0,,6,2,102.24732161644755,11.518251066916031,64,8,2,4,0.07055006370989458,63,3,7.179460305138152,1.445075427429635,2.8421052631578947,238.54750008772965,2020
1400,Player C,Team C,35,,65.63600064791582,Defender,,6.0,6,0,76.75423049399022,7.787019277455005,60,6,10,2,0.16704190790094986,19,5,10.181926595949182,4.196588470786983,,,2021
2861,Player D,Team A,20,,,Defender,11.0,3.0,7,0,113.51247087183262,11.82354226560935,66,0,4,6,0.011644899503096218,51,0,13.194289237876777,1.0720338588627154,6.083333333333333,107.7665683419865,2022
3500,Player C,Team A,36,189.11423472200588,105.96922213695602,Forward,60.0,2.0,4,0,75.61870860638398,13.667418558127844,22,10,16,4,0.28651954892712295,36,3,8.931063897532223,0.07474164179619913,6.142857142857143,45.302298521638974,2021
2101,Player A,Team C,34,164.35886517215664,98.90188007089276,Midfielder,,17.0,3,0,77.6742273107333,10.950978170830446,73,2,6,7,0.8852388787075652,79,7,12.606196986090701,2.0636086900113555,,,2021
1582,Player A,Team C,38,163.55902143477354,58.94480682016903,Goalkeeper,15.0,18.0,2,3,63.91642632723019,6.62139118924303,70,4,8,4,0.8332712820358479,36,7,5.091438574728043,8.008062216389344,1.3125,635.3129744297979,2022
1800,Player C,Team C,24,,94.44965491546466,Defender,7.0,14.0,8,3,98.8618862167218,9.357198732386053,58,12,19,9,0.9565013982994801,48,9,17.899988281727012,0.3219102211504916,10.875,244.9725823851082,2019
4815,Player D,Team C,26,191.20907666471575,116.59838609971108,Forward,7.0,1.0,5,3,80.62283779640634,9.051047939870983,66,10,0,1,0.7385460533969634,8,9,9.44244095391126,0.5683878843086155,8.625,49.37361171237089,2022
119,Player A,Team C,26,169.6762309036703,77.75774592951389,Forward,11.0,,3,3,,8.443509254874101,16,6,20,4,0.5393422419156507,7,3,5.927063593641299,0.07473291515445979,0.8333333333333334,324.94174605880545,2019
3972,Player C,Team C,37,183.8465119164271,89.1304577290123,Goalkeeper,8.0,,0,4,,6.915258345071559,48,5,1,5,0.16393172095320274,1,6,5.786518566440955,5.2944045921725325,7.111111111111111,278.39900010599825,2020
979,Player B,Team B,19,160.809449305598,97.5687883375102,Goalkeeper,18.0,12.0,3,1,51.07125744174304,7.870083279044317,64,0,25,8,0.9505920130759383,4,7,5.032401561860027,1.132464080275944,2.0,512.997127927361,2022
3983,Player B,Team C,19,174.44377772029344,,Goalkeeper,26.0,12.0,5,1,,10.184994281006484,44,10,5,0,0.22607907101056268,73,9,16.514517232342484,3.9089689102158793,3.3333333333333335,390.8683078024043,2022
2974,Player A,Team B,39,192.6744192216409,56.920980853755566,Midfielder,29.0,18.0,8,0,75.01060052889316,5.246149359784685,9,14,24,8,0.18404477205021352,9,5,16.29555442926371,1.1455386656741844,0.8333333333333334,719.8489121196683,2022
3356,Player B,Team A,29,186.2648779789252,66.37074205461634,Goalkeeper,,10.0,5,3,58.76379304489302,12.327600068504486,17,13,22,6,0.6961561451379252,64,1,15.421362750715593,0.0,8.0,184.48705383630397,2021
438,Player C,Team C,39,168.48111402008917,75.465023611934,Defender,18.0,4.0,5,0,65.73490412386319,5.985202914955932,7,0,3,4,0.13088113855357597,3,3,14.601906290808198,0.0,2.3684210526315788,188.88347651133623,2021
2377,Player D,Team A,35,181.27886937985997,,Midfielder,8.0,19.0,4,3,,11.241841920313105,25,11,19,8,0.927900629862027,2,2,6.285852841222715,1.3867429702074148,5.888888888888889,504.5151103781274,2022
4799,Player C,Team C,25,191.91725470045265,53.15776968642757,Defender,,1.0,6,2,61.66324448663795,6.681503640130737,15,11,29,7,0.609467763366622,59,6,9.624251185347672,0.0,8.666666666666666,147.1350241790736,2022
2314,Player C,Team B,18,167.31575089316797,99.41034426273794,Goalkeeper,23.0,10.0,1,1,,9.313028272517418,1,12,11,8,0.9928168389990704,95,3,5.399679367458011,5.794741603215901,3.75,242.011483754913,2019
3224,Player B,Team A,27,188.865185440188,104.21921749402112,Midfielder,0.0,15.0,8,0,67.45108644139475,9.554545721327456,24,10,20,0,0.1657481769652207,51,2,6.024289755896302,0.5567778064220922,97.0,196.59476819128136,2021
1371,Player C,Team C,37,180.03877207435474,62.380424846574094,Forward,14.0,9.0,0,0,65.67670022889186,7.768882692018,36,11,12,7,0.7771859094396096,10,1,18.847755058307612,1.6826490746504277,6.4,458.7150147969395,2022
1286,Player B,Team A,24,185.2311893241973,,Goalkeeper,26.0,13.0,8,0,53.19100589266155,7.557382277434456,25,13,7,5,0.08786649914483335,59,5,10.883303429030418,1.7762021905484795,1.2222222222222223,658.5458901071445,2019
672,Player B,Team C,22,169.6090866558218,109.55641705772145,Defender,17.0,19.0,2,0,107.27207445143719,7.055855399572819,95,5,12,5,0.08023374566164221,24,1,11.085945394830027,0.0,0.8888888888888888,267.2303535421487,2019
4919,Player A,Team A,24,,74.522226811063,Midfielder,26.0,13.0,6,0,59.56661670166248,13.571605858391862,56,7,10,3,0.23097931052806364,65,4,14.2335437319792,0.5949644722475211,2.037037037037037,307.04921262673406,2019
4541,Player D,Team A,27,192.77752327173076,,Forward,14.0,1.0,0,0,99.94922975735868,14.91537186462786,46,9,12,4,0.33799878102849,51,2,10.952917583038037,0.4089094971924061,1.2666666666666666,264.80296343099354,2022
2089,Player A,Team C,30,164.00913026571538,119.75654503472708,Defender,1.0,12.0,2,1,,14.305528441103752,5,12,8,5,0.24634824724230187,26,3,10.592205157465408,0.0,27.5,238.91659541155627,2021
3446,Player C,Team B,37,,,Midfielder,22.0,4.0,3,2,80.06671155889904,14.73665060056927,70,14,17,4,0.1303407235690719,39,9,11.875612876325931,1.430188136704455,1.826086956521739,498.7339320804517,2019
1380,Player B,Team C,20,184.2443839941189,84.6210375841852,Defender,28.0,,6,2,71.03693633431503,6.32722233295015,35,0,5,7,0.16352387258502277,88,9,15.897852078702746,0.172352605572494,0.4482758620689655,528.4872899916868,2022
3437,Player C,Team C,29,175.50265353199327,75.91606400774815,Defender,140.0,,4,1,70.43148760731326,11.398832377324078,94,12,15,3,0.014856122507503788,87,9,9.198730408048178,1.1611075186957587,3.8666666666666667,,2022
713,Player D,Team B,24,,69.87421797651015,Goalkeeper,0.0,,8,2,87.26733037996584,14.812148952087302,77,10,9,0,0.41184091414726853,77,3,6.085600145262568,0.4323469792207141,88.0,,2019
3498,Player B,Team B,30,161.40642853154554,62.80984016214692,Forward,23.0,6.0,4,0,77.98590042024695,7.038481304490424,65,0,25,9,0.8668214856884892,38,3,14.013123381428919,3.8137432502874065,2.2083333333333335,579.1463470991952,2022
3611,Player C,Team A,24,,117.97738558553282,Forward,2.0,14.0,9,4,77.84687928336399,13.833420087804068,65,11,15,0,0.24545446253893044,42,4,13.730653677208599,0.8311282326115499,12.333333333333334,310.4480810663533,2019
4306,Player D,Team B,24,,95.55868511858348,Midfielder,27.0,,3,3,77.04994164948715,12.89922961159599,27,3,4,6,0.4768388777331244,96,8,18.384605710131808,0.5099353644469762,2.2857142857142856,587.6967155494237,2020
4472,Player A,Team C,23,190.13552459679343,,Defender,,1.0,9,1,109.18623334047341,12.685280549977632,50,1,23,2,0.7355207057935812,74,5,11.9027758890563,0.4297289704709648,,,2019
3571,Player B,Team B,25,197.10553196760588,60.3409814095402,Forward,,8.0,8,4,63.55923994924646,9.743741923006723,89,2,23,8,0.538022705363903,4,1,19.297135096606745,0.46386612873808675,,,2019
1822,Player D,Team B,30,167.90683747497076,94.17099354531716,Goalkeeper,28.0,5.0,5,2,66.92256431083293,12.617635053011078,63,1,29,3,0.8947475708313011,1,3,16.065889019522693,2.7072647796654783,3.2413793103448274,373.62752435619706,2022
2590,Player B,Team A,24,172.9217433847441,109.50832076392784,Goalkeeper,11.0,10.0,0,1,64.88759078528604,8.281753066182644,81,9,12,9,0.2229500085577536,97,6,11.13034158072367,0.8315214248320301,1.0,176.3909775424225,2019
3474,Player A,Team C,32,171.69318063370534,75.78215539382879,Forward,,6.0,0,2,78.53181666794967,7.177289615503234,89,12,19,9,0.33269017969267,94,3,9.186571933093326,2.9189958584109634,0.10810810810810811,1169.855238062626,2020
