PU_ID,Season,TrainingHours,FatigueInjuryCorrelation,PressurePerformanceImpact,EffectiveTraining
2134,2020,16.06,0.0,5.71,271.5
4162,2022,16.49,5.52,0.21,326.22
1592,2019,7.49,1.39,6.5,114.19
1949,2020,11.51,7.65,1.62,535.87
3539,2022,5.35,1.38,13.0,181.51
1061,2020,9.78,4.22,4.42,112.56
3089,2020,14.53,1.64,1.23,421.25
4028,2019,9.75,4.06,0.58,557.74
3446,2021,9.08,1.43,1.83,498.73
378,2022,7.13,3.68,3.73,315.06
3225,2021,9.2,3.73,1.89,423.46
2355,2019,16.74,2.71,3.53,175.47
3121,2021,6.1,1.72,2.54,228.23
1247,2021,19.6,1.82,6.08,262.17
3844,2022,8.48,0.0,1.05,514.85
655,2022,15.88,1.59,1.2,388.72
3880,2021,10.34,5.06,6.62,220.03
4740,2022,9.38,0.11,1.42,74.16
4914,2020,13.58,0.18,1.0,176.42
2809,2020,15.42,1.15,2.26,240.74
4558,2019,17.09,6.53,7.82,247.77
295,2022,18.35,6.06,23.0,92.15
2191,2021,17.65,2.23,1.18,459.0
4234,2020,13.48,5.12,10.78,217.39
3710,2022,14.58,0.03,45.0,143.25
3667,2022,17.62,0.9,0.71,463.25
4790,2022,14.33,7.45,0.27,187.53
4660,2022,10.28,0.95,0.52,373.69
2789,2022,13.31,2.04,0.43,547.0
4507,2021,9.99,2.23,2.45,241.99
163,2019,11.66,0.0,1.48,299.48
4244,2020,6.31,0.0,1.95,383.97
2830,2020,13.01,6.25,2.5,475.4
1868,2022,8.69,3.04,18.8,159.09
3207,2019,13.21,0.73,4.58,217.81
3361,2019,17.05,2.81,1.24,122.94
1232,2022,16.83,1.69,1.97,495.77
4115,2019,7.4,1.99,0.86,519.43
3169,2019,8.04,2.04,7.54,160.37
1794,2020,17.91,2.56,3.5,150.37
1775,2022,6.23,4.19,3.57,249.75
1598,2021,13.85,0.0,4.88,453.86
3904,2019,11.15,1.95,16.0,52.36
4041,2022,13.24,0.0,11.33,291.52
4725,2021,6.62,1.05,3.35,404.29
292,2019,10.42,1.36,1.39,303.03
1838,2019,17.84,0.78,10.75,107.86
2318,2021,15.83,6.88,4.18,113.87
560,2019,11.03,0.49,1.92,313.13
484,2022,17.4,0.62,2.47,595.57
2668,2019,18.48,4.66,13.0,46.65
3961,2021,6.3,1.66,10.25,42.56
2432,2020,11.01,1.19,1.24,247.54
1779,2021,18.66,2.76,1.07,384.17
85,2019,9.54,1.3,1.67,375.32
3422,2021,6.43,2.59,0.75,403.27
4698,2022,13.25,0.76,1.27,518.99
2062,2022,7.67,2.39,16.33,83.29
2168,2022,10.03,0.26,1.11,240.43
1330,2021,11.42,1.16,29.5,255.49
2059,2019,7.89,2.89,6.67,78.96
2410,2021,18.94,1.45,2.33,392.14
1160,2020,6.55,0.76,0.1,411.48
4938,2020,10.65,0.11,3.77,257.16
1244,2021,13.39,2.0,18.0,198.76
1126,2019,15.46,1.72,2.0,118.57
4245,2020,5.23,0.1,2.39,308.54
1256,2019,15.11,2.78,0.32,4093.66
3939,2020,17.18,0.0,7.22,96.18
1316,2019,7.22,5.68,1.88,282.32
3740,2022,6.11,1.78,8.89,300.25
4012,2019,8.4,8.75,5.71,297.56
4,2021,6.88,1.03,9.86,112.19
2677,2020,6.22,2.99,1.36,221.93
535,2020,7.4,1.35,0.47,2351.37
3329,2019,6.39,1.89,6.86,111.08
4854,2020,19.74,2.85,2.37,290.47
3973,2021,11.86,3.93,2.54,414.92
3995,2020,15.64,4.65,19.67,414.86
4078,2022,11.32,1.71,2.92,206.34
4018,2019,15.21,3.48,3.4,190.13
95,2021,12.53,3.46,1.46,497.74
3020,2019,7.12,0.6,2.89,370.73
4446,2022,9.61,5.23,17.67,214.89
4004,2020,5.13,1.66,0.6,130.39
3881,2022,18.13,0.25,0.58,1922.79
667,2021,5.73,0.0,0.33,238.3
2073,2021,11.04,0.79,0.38,317.36
1139,2021,6.27,6.67,2.71,246.62
2239,2019,10.59,3.45,1.35,304.17
330,2022,8.03,4.51,19.67,176.89
3575,2020,5.22,3.67,0.61,214.9
4433,2020,16.44,0.47,2.33,186.92
3298,2019,19.57,3.97,1.7,305.73
4243,2020,17.4,3.31,3.33,366.94
2761,2021,16.22,2.69,1.76,137.12
2651,2021,7.0,0.4,11.75,77.05
143,2019,16.49,3.0,2.9,230.77
2387,2021,11.31,0.45,7.5,143.53
52,2019,13.71,1.79,9.2,128.34
4759,2022,7.3,0.96,0.6,309.89
1535,2022,13.75,1.55,19.0,301.66
2407,2021,7.53,0.38,2.18,151.59
2551,2021,10.95,3.8,4.67,224.56
4644,2019,19.21,1.22,3.27,383.17
4554,2022,7.73,5.93,7.0,63.66
4606,2022,6.98,1.32,0.03,2151.15
3989,2019,19.77,2.59,4.8,329.29
2883,2021,18.83,6.79,0.36,534.5
287,2019,18.31,3.02,10.0,152.7
920,2019,12.8,4.51,9.33,97.68
810,2020,7.04,5.74,0.96,635.72
4159,2022,18.24,1.82,2.96,498.63
4573,2022,13.66,2.86,2.31,451.03
939,2021,6.64,1.45,10.88,74.62
3434,2019,18.74,1.74,0.08,418.34
2966,2022,14.91,7.84,0.08,3659.22
1439,2019,11.09,2.48,10.43,173.86
3887,2020,10.09,0.74,23.33,128.22
4140,2020,18.42,0.63,16.4,121.4
2311,2019,16.97,0.75,0.12,921.31
1846,2020,18.85,3.21,41.0,325.68
4224,2020,12.27,0.28,0.5,295.31
30,2019,17.82,6.95,2.0,755.02
4802,2019,12.39,0.38,2.0,497.51
2691,2019,19.21,0.48,6.57,165.03
2546,2019,10.91,0.0,0.19,228.61
3622,2021,10.9,5.2,1.22,594.51
1933,2020,13.11,0.81,1.0,187.81
3477,2019,17.73,1.61,4.73,187.45
415,2022,14.27,1.63,4.67,294.89
257,2022,6.16,0.0,0.31,580.84
4127,2022,15.26,1.92,19.0,120.66
3122,2021,9.31,1.56,0.01,2776.7
188,2021,17.77,0.41,0.2,397.74
3455,2019,7.38,6.52,3.43,155.87
1440,2022,11.53,5.95,0.98,1057.37
1117,2022,8.21,1.36,2.27,404.06
3903,2020,11.37,0.0,1.6,527.69
2969,2022,17.64,0.0,0.5,394.11
667,2022,7.61,0.0,0.33,238.3
3163,2020,13.77,0.0,3.0,144.63
4276,2020,8.41,6.64,0.57,516.61
1222,2020,19.89,5.92,0.25,372.04
2992,2019,8.96,4.29,17.6,48.11
700,2021,15.98,1.82,3.0,294.05
2732,2019,18.69,0.91,1.26,274.94
4025,2019,11.13,0.0,3.37,291.77
2453,2020,10.57,1.77,7.67,139.74
3317,2022,15.14,4.2,1.93,538.29
2154,2021,7.53,3.15,3.23,265.06
88,2021,17.52,0.13,11.17,75.86
2236,2022,14.28,0.0,4.87,386.14
422,2022,8.37,4.57,3.69,240.35
2455,2019,11.19,0.75,0.73,223.13
4927,2021,7.74,1.41,21.67,239.79
3075,2022,14.63,5.49,2.88,274.32
4466,2021,15.82,1.74,0.74,678.45
1933,2022,18.15,0.81,1.0,187.81
3646,2021,10.64,3.2,2.5,381.17
176,2020,15.3,0.88,0.91,226.54
3055,2019,15.94,0.73,0.32,326.2
827,2021,5.91,0.48,3.44,104.65
562,2020,9.04,1.81,0.52,504.57
4809,2020,11.03,6.21,4.33,169.25
1277,2022,12.25,0.45,13.0,225.84
4483,2019,15.82,5.19,0.3,514.9
2890,2022,16.6,3.78,19.5,319.78
889,2022,7.93,0.21,6.0,180.83
14,2022,8.24,0.83,2.43,183.12
3023,2022,8.54,0.65,4.27,323.69
1233,2020,8.26,1.77,0.28,2918.21
2645,2021,7.93,0.68,0.56,241.6
529,2022,13.06,0.09,0.46,587.57
2490,2021,5.46,2.46,1.12,268.43
4219,2021,12.32,4.16,7.11,137.14
4486,2020,11.18,0.0,1.14,201.39
4916,2021,17.22,3.27,2.86,186.56
3072,2021,11.76,0.0,2.69,286.96
4387,2022,9.77,3.2,6.0,132.68
4097,2021,14.3,7.37,2.46,466.04
1214,2022,18.42,1.05,4.08,214.22
3238,2021,16.29,1.35,1.23,178.89
82,2020,11.12,0.24,6.57,258.76
2394,2020,6.17,5.52,1.85,106.55
4211,2021,15.93,3.83,1.44,751.21
2041,2022,18.68,2.91,10.0,205.21
1608,2020,15.68,0.0,0.44,878.39
3302,2019,15.3,0.05,0.41,291.53
3975,2019,5.59,1.99,0.79,544.14
4508,2022,5.42,2.12,4.52,336.93
377,2020,13.44,3.13,2.07,372.96
1046,2019,7.54,5.07,0.15,1695.25
2298,2020,7.48,3.6,1.07,567.07
3692,2021,6.33,3.22,2.96,472.31
2980,2019,13.54,0.0,3.73,224.63
3869,2021,14.54,4.29,1.78,490.37
3319,2022,6.76,3.42,0.92,352.8
4642,2019,12.11,5.08,1.38,257.32
2782,2019,7.4,7.74,2.33,313.64
381,2020,16.97,5.52,3.08,355.81
1357,2022,16.76,3.56,14.75,191.25
3563,2022,17.32,0.38,2.09,476.13
1163,2022,8.5,0.34,0.5,307.52
2013,2021,7.12,4.11,1.69,459.06
1305,2019,19.92,2.14,20.5,241.0
457,2021,14.1,1.98,1.0,421.42
2898,2021,9.54,2.02,2.82,503.95
2602,2022,18.31,0.0,0.52,611.89
1846,2022,18.85,3.21,41.0,325.68
4143,2019,16.28,6.73,4.41,271.19
1970,2020,14.63,0.59,1.21,377.12
1387,2021,9.97,0.0,8.5,150.1
739,2021,15.6,6.03,3.07,381.42
3285,2020,19.41,2.06,5.0,156.91
2825,2022,12.5,0.59,2.23,520.97
1195,2019,15.42,1.42,2.54,327.29
2586,2022,18.15,0.75,2.47,238.05
3366,2022,12.71,5.64,2.14,522.44
186,2019,17.76,2.52,1.56,240.34
2175,2022,15.0,5.43,3.35,274.41
2812,2022,17.37,2.43,2.78,701.71
174,2020,14.71,1.53,5.5,137.93
4655,2019,9.37,0.04,5.67,367.1
2633,2022,8.15,2.83,2.46,248.41
714,2019,7.68,0.07,4.22,196.71
1532,2020,6.35,0.0,2.38,280.58
2956,2022,14.87,0.99,0.17,394.65
2197,2022,5.83,2.09,0.83,541.48
129,2022,9.67,0.24,0.68,565.48
1683,2020,11.94,2.83,2.14,552.12
230,2019,5.65,0.56,0.31,321.32
1549,2021,5.35,1.52,18.6,72.45
4143,2020,17.14,6.73,4.41,271.19
3321,2019,7.35,0.71,0.53,692.26
4503,2020,9.98,1.52,1.0,647.79
1540,2020,17.85,3.62,11.0,124.21
598,2020,16.41,1.68,4.82,140.46
1477,2019,19.24,0.61,1.34,650.36
3921,2019,16.86,0.0,1.96,540.32
3497,2021,16.89,0.19,5.0,34.85
2579,2019,7.61,2.56,29.0,183.78
1508,2022,7.9,1.69,3.0,255.06
4992,2022,9.8,2.83,10.83,168.12
756,2022,17.04,0.21,4.09,206.81
3068,2022,11.36,2.49,1.12,533.0
4561,2022,11.58,0.0,4.53,353.53
1716,2019,10.04,1.35,0.83,424.19
4097,2022,17.98,7.37,2.46,466.04
1711,2022,15.82,0.0,0.73,325.17
3058,2020,15.36,5.9,0.6,503.16
4694,2020,6.01,2.84,0.6,203.49
788,2022,13.39,0.0,9.33,121.47
3684,2022,11.6,5.3,11.67,70.41
2573,2022,6.86,7.76,3.0,110.23
4896,2020,6.1,2.04,1.25,99.88
4348,2019,14.92,1.85,4.08,278.27
2745,2022,19.99,0.25,4.89,177.73
4927,2021,6.32,1.41,21.67,239.79
1626,2020,10.99,0.04,7.6,155.68
3876,2021,11.88,2.78,6.2,227.99
4520,2022,15.59,1.93,6.62,248.75
3811,2019,17.16,0.9,4.5,80.85
4952,2021,8.89,5.58,3.32,515.74
109,2021,14.74,1.03,5.25,164.67
546,2022,16.05,0.06,0.54,299.16
2701,2019,15.58,5.7,4.85,507.65
1922,2021,19.18,8.93,24.0,153.4
722,2021,17.15,7.79,3.5,738.91
2070,2021,18.36,4.59,19.0,55.18
1030,2022,14.09,0.61,2.96,235.68
2756,2020,5.61,0.1,7.0,201.55
590,2022,18.35,0.85,0.38,287.63
1800,2021,17.9,0.32,10.88,244.97
3418,2022,7.0,1.06,2.45,259.66
4093,2019,6.94,2.18,4.22,136.24
497,2022,14.56,1.21,8.11,109.05
4870,2020,11.16,0.52,0.23,4001.66
739,2021,19.37,6.03,3.07,381.42
2077,2022,12.12,1.71,0.34,1179.8
1489,2022,17.65,6.21,1.8,583.16
1222,2022,19.89,5.92,0.25,372.04
3461,2020,5.24,2.89,3.24,261.59
4351,2019,10.15,0.06,10.25,339.79
984,2022,12.86,2.99,8.56,147.57
2001,2021,8.89,1.78,3.96,617.5
1097,2022,14.78,0.0,17.0,125.69
2486,2021,5.43,2.91,1.11,433.99
816,2020,8.9,4.47,0.5,186.91
1657,2019,19.96,1.5,2.15,239.85
3755,2021,12.09,0.69,3.2,423.73
1711,2020,9.85,0.0,0.73,325.17
2812,2021,17.22,2.43,2.78,701.71
2187,2021,11.98,0.61,1.27,263.1
2763,2021,18.48,7.01,5.88,429.03
3350,2022,5.73,0.9,9.83,49.61
4857,2022,17.41,0.9,0.42,424.99
4123,2020,15.29,5.43,9.71,60.82
2684,2021,13.1,5.42,3.64,366.87
3449,2019,8.79,1.46,3.62,333.03
2837,2020,19.01,2.2,3.44,471.07
2187,2020,11.98,0.61,1.27,263.1
3611,2022,16.2,0.83,12.33,310.45
3800,2020,13.96,5.94,1.83,679.14
4717,2019,7.03,0.1,3.86,114.91
1223,2022,7.71,0.0,8.64,318.57
2133,2020,19.13,0.77,0.33,415.44
463,2021,10.82,0.26,0.42,195.74
3300,2022,17.96,6.68,0.41,779.6
2783,2022,17.6,5.68,5.62,258.14
1692,2020,18.7,1.16,2.13,615.74
3258,2019,12.37,0.31,0.57,230.17
1852,2019,6.52,3.4,11.5,369.66
4672,2019,15.95,2.19,0.09,249.35
3226,2021,17.22,3.7,2.95,446.76
3332,2020,16.73,0.38,3.9,628.38
2706,2020,6.25,0.98,1.26,153.32
160,2022,19.69,7.53,3.71,356.48
1744,2021,6.39,7.97,0.7,212.82
2588,2022,19.16,2.66,32.0,80.4
4853,2020,18.66,0.6,6.91,241.62
489,2021,7.06,4.39,0.62,240.72
1440,2020,5.29,5.95,0.98,1057.37
2960,2022,8.46,0.0,2.46,317.77
670,2021,8.9,2.27,2.06,349.92
862,2021,17.04,2.8,0.26,1451.8
4664,2022,14.41,7.66,3.81,412.75
4781,2019,17.95,4.77,3.0,236.79
4202,2022,5.84,0.93,30.0,300.96
3832,2021,7.8,0.0,4.5,296.98
3429,2020,14.8,0.0,3.44,115.85
4109,2019,13.14,2.21,0.42,364.01
3781,2022,10.3,0.0,9.67,298.07
4066,2019,13.1,2.87,4.68,351.45
2456,2021,15.48,5.47,1.09,479.93
2782,2022,14.09,7.74,2.33,313.64
3127,2022,9.7,0.0,6.82,134.14
3328,2019,7.65,5.87,0.63,258.07
1457,2020,17.82,0.77,0.73,336.18
4511,2022,6.1,2.9,1.88,600.62
4541,2020,10.95,0.41,1.27,264.8
4012,2020,8.4,8.75,5.71,297.56
3042,2021,10.94,4.32,4.73,209.72
2537,2022,6.82,2.15,10.5,49.43
1600,2021,17.79,0.0,0.51,2539.45
4167,2021,13.5,7.53,2.38,236.85
2573,2019,6.86,7.76,3.0,110.23
2166,2022,6.75,1.8,3.1,510.42
4059,2020,5.15,4.98,2.6,62.96
2073,2020,8.78,0.79,0.38,317.36
4133,2019,7.01,1.66,2.71,296.58
1672,2019,16.74,1.85,1.57,139.23
4921,2022,11.02,0.4,0.13,323.53
3203,2022,15.8,0.64,10.6,190.65
4789,2022,5.97,0.34,7.0,291.23
4830,2022,10.37,2.46,0.81,509.05
287,2019,6.18,3.02,10.0,152.7
1347,2020,19.59,2.43,1.13,784.16
1324,2019,13.12,3.92,6.38,246.66
1205,2021,14.19,0.74,15.0,217.17
4514,2020,19.88,1.53,0.07,622.07
2213,2022,13.0,2.74,3.32,197.99
3888,2019,16.94,2.87,2.19,425.68
1633,2021,8.51,1.22,2.17,373.09
1009,2019,11.51,7.97,1.26,593.35
4968,2020,7.23,0.63,4.84,227.98
4357,2020,11.12,4.73,0.27,3632.4
1896,2022,12.7,0.43,0.31,164.4
3912,2021,16.31,0.85,9.7,372.92
3076,2022,9.78,2.2,2.64,219.42
4354,2020,19.27,0.0,2.96,517.72
1927,2022,6.75,6.08,3.22,191.41
3554,2019,19.3,4.84,2.41,546.97
3692,2019,6.33,3.22,2.96,472.31
3419,2021,8.01,0.0,0.59,2914.48
877,2022,12.57,4.85,2.35,538.49
549,2022,13.03,3.5,3.54,269.28
3070,2021,5.54,1.89,5.33,173.93
2156,2020,16.12,2.86,4.17,327.44
178,2021,16.07,3.37,1.1,277.36
4275,2022,10.71,4.12,55.0,108.28
371,2021,15.72,2.93,2.4,103.9
2717,2021,6.59,6.51,24.67,259.25
2131,2022,6.0,3.95,0.65,326.52
3783,2022,6.37,0.0,2.81,364.52
2453,2022,10.57,1.77,7.67,139.74
2992,2021,9.81,4.29,17.6,48.11
602,2019,5.48,1.1,4.0,399.67
4116,2019,17.56,0.13,2.43,536.49
4314,2019,16.2,2.52,41.5,150.09
3107,2021,12.87,0.0,1.71,60.53
1706,2022,8.41,4.95,3.37,279.92
244,2022,14.15,2.28,2.92,184.51
3368,2022,5.74,6.05,5.15,184.76
730,2022,8.92,0.28,0.45,750.04
3578,2022,19.83,0.0,1.93,571.12
877,2019,12.57,4.85,2.35,538.49
744,2019,10.24,8.5,3.03,164.44
303,2022,14.35,1.98,0.88,132.69
2367,2021,5.47,6.65,3.9,241.72
3432,2019,6.46,0.0,4.62,256.66
4847,2020,14.01,3.1,3.18,166.39
686,2022,10.86,3.59,3.56,217.27
4802,2020,12.39,0.38,2.0,497.51
179,2020,19.91,1.04,2.83,168.03
628,2021,17.38,4.51,1.09,147.41
2146,2021,17.36,0.0,11.8,181.76
3042,2020,12.85,4.32,4.73,209.72
2547,2019,6.17,1.92,4.31,560.69
1965,2022,11.75,0.74,3.24,421.97
4109,2022,10.65,2.21,0.42,364.01
637,2020,10.41,2.39,2.06,302.74
271,2019,12.25,1.47,8.67,145.79
1217,2022,9.67,5.91,18.33,39.27
1048,2020,13.55,0.88,4.43,342.94
3850,2019,12.24,1.5,5.7,194.11
292,2020,10.42,1.36,1.39,303.03
2882,2022,8.55,1.91,3.83,88.79
219,2019,12.05,4.59,2.48,504.67
4548,2019,10.6,0.26,72.0,34.37
738,2022,10.85,3.05,0.26,1014.61
726,2021,16.62,4.38,4.22,402.54
794,2021,8.86,1.59,14.67,59.48
2614,2020,11.07,0.16,11.14,438.15
3936,2022,11.9,1.8,1.5,432.89
4789,2021,10.98,0.34,7.0,291.23
2711,2019,11.96,3.73,2.41,150.17
4100,2020,7.12,0.23,4.0,243.61
1026,2022,18.4,6.89,3.11,543.55
692,2021,7.89,3.65,0.12,151.09
636,2021,19.27,2.21,2.0,217.94
417,2020,16.1,0.64,1.36,620.77
4311,2022,5.35,3.91,5.7,250.55
2820,2020,6.35,6.95,3.77,371.55
3335,2020,5.36,0.0,12.8,220.53
1430,2021,11.78,0.43,1.64,437.16
2295,2020,11.11,0.36,8.7,48.44
2588,2020,19.16,2.66,32.0,80.4
4842,2021,5.75,0.0,1.38,343.51
4762,2022,7.65,2.97,0.1,332.33
827,2022,11.17,0.48,3.44,104.65
2055,2021,18.02,8.55,5.45,170.45
2484,2021,16.83,0.4,0.31,464.25
3721,2019,10.98,1.51,0.74,577.64
4013,2021,7.5,0.34,4.56,508.96
3963,2019,18.48,0.11,5.46,123.51
2680,2022,13.68,1.58,3.18,162.9
48,2020,5.31,1.38,3.05,487.02
2580,2022,11.02,3.38,3.67,283.8
4663,2019,9.21,2.27,0.52,438.82
1937,2021,13.99,0.0,4.0,288.59
866,2019,9.43,0.62,31.0,37.68
2453,2020,8.5,1.77,7.67,139.74
4675,2020,6.95,0.37,2.41,698.92
3208,2019,12.39,0.67,3.69,154.25
2075,2022,18.71,1.79,0.33,417.3
1332,2021,15.58,5.89,1.56,707.48
3863,2022,5.09,0.0,29.0,24.68
45,2021,9.66,3.35,2.62,259.42
2274,2019,14.14,1.44,4.78,305.76
1408,2021,8.19,2.54,7.0,209.63
2891,2019,17.55,3.28,3.47,387.06
3148,2021,11.09,1.44,8.67,49.91
2483,2020,15.08,0.88,0.29,1660.52
3155,2020,10.56,0.0,4.04,288.86
1786,2020,13.68,2.48,0.17,490.66
4251,2022,12.14,2.18,2.0,276.02
981,2019,12.66,4.81,2.56,108.66
835,2021,16.71,3.53,2.11,408.72
1002,2022,15.84,0.0,0.46,243.51
2070,2020,18.36,4.59,19.0,55.18
924,2022,16.11,0.0,0.24,251.52
815,2019,6.9,8.22,7.36,210.86
2824,2022,9.36,8.04,1.18,718.66
3258,2019,17.23,0.31,0.57,230.17
87,2022,13.35,2.32,30.33,97.5
4503,2022,12.9,1.52,1.0,647.79
1895,2020,10.09,0.0,2.48,360.15
4780,2020,9.01,0.03,0.71,79.81
2121,2022,8.4,7.11,5.0,499.83
3416,2019,10.67,0.4,30.0,55.03
489,2019,7.06,4.39,0.62,240.72
4164,2019,9.63,4.09,0.45,326.56
3836,2021,15.42,0.73,3.32,298.85
3412,2022,14.35,3.17,0.75,134.63
3418,2022,10.4,1.06,2.45,259.66
593,2021,11.84,0.4,0.67,207.63
3489,2020,17.37,1.73,1.62,308.44
1568,2019,18.31,2.44,4.53,434.73
782,2021,9.19,2.04,3.81,606.36
1201,2019,17.04,8.3,6.75,220.39
2657,2020,19.58,2.94,4.4,289.44
2903,2019,19.69,4.4,16.75,78.24
3087,2022,10.35,0.09,0.29,908.62
1757,2019,13.42,1.8,7.7,184.76
3619,2019,11.39,3.15,6.23,326.6
512,2020,6.01,6.65,19.4,131.93
1075,2021,8.98,2.91,1.55,430.93
3913,2022,9.09,2.41,3.09,405.18
2015,2022,6.52,0.76,1.43,457.94
33,2020,5.36,3.26,1.92,299.64
3343,2022,16.18,2.53,33.5,198.01
2857,2020,5.88,1.33,4.06,571.56
3189,2019,15.86,0.96,6.67,198.33
4857,2020,16.82,0.9,0.42,424.99
2158,2021,7.3,4.92,47.5,26.7
3269,2019,8.61,6.49,2.5,188.12
4691,2020,6.88,7.81,1.3,519.77
3996,2022,11.51,1.99,2.0,166.84
1810,2019,14.03,0.0,1.21,557.63
2079,2021,16.23,2.05,4.35,216.3
4118,2020,16.95,0.0,1.96,394.23
2993,2021,6.92,0.47,2.86,343.35
3624,2021,7.81,0.8,1.0,318.96
4422,2019,16.98,1.21,4.4,179.35
1685,2020,13.58,4.88,4.36,623.66
1210,2020,6.37,2.89,2.0,113.5
3546,2019,7.84,3.56,5.36,188.64
2832,2022,19.19,0.45,4.75,589.5
3720,2020,5.93,1.57,3.64,242.7
920,2020,7.34,4.51,9.33,97.68
212,2020,8.98,0.39,2.0,460.48
1073,2022,18.19,0.97,12.0,79.99
1376,2019,6.54,0.0,1.41,604.07
2147,2022,9.13,0.0,20.25,145.87
1577,2020,17.3,1.72,24.0,48.44
4945,2019,18.87,2.19,1.06,189.27
2736,2022,19.43,1.52,6.55,467.84
569,2020,17.32,1.63,0.08,682.34
1129,2020,7.91,0.04,0.5,505.7
2559,2022,18.39,3.87,1.76,194.93
776,2022,17.8,1.66,4.36,394.23
492,2020,7.84,3.85,1.57,392.23
2959,2020,9.77,0.0,6.0,66.17
104,2022,11.8,0.4,3.23,819.34
415,2020,17.7,1.63,4.67,294.89
4241,2022,7.17,7.44,1.35,396.45
1600,2022,17.79,0.0,0.51,2539.45
2567,2019,15.85,0.0,4.0,522.5
1099,2022,7.67,4.15,2.0,285.43
1930,2019,17.0,1.67,3.41,616.84
372,2022,9.51,5.62,1.81,184.06
3068,2020,13.63,2.49,1.12,533.0
1692,2021,11.17,1.16,2.13,615.74
4082,2021,5.43,2.14,3.41,369.68
593,2020,11.84,0.4,0.67,207.63
4304,2019,19.85,0.59,2.31,265.0
4870,2022,11.16,0.52,0.23,4001.66
3882,2020,5.9,3.8,7.83,318.42
2312,2019,17.28,4.18,2.39,369.4
1066,2020,11.67,2.82,3.4,262.22
2856,2021,18.28,4.24,0.83,353.34
4093,2020,13.59,2.18,4.22,136.24
4492,2019,9.56,2.29,2.73,588.74
3058,2022,15.36,5.9,0.6,503.16
926,2021,18.77,1.15,1.45,428.26
2403,2022,9.97,4.88,5.4,93.33
328,2019,11.98,3.67,19.6,116.71
815,2020,6.9,8.22,7.36,210.86
2942,2020,8.09,7.57,1.88,234.16
944,2021,17.99,7.93,3.39,718.81
2410,2020,16.86,1.45,2.33,392.14
3579,2022,17.58,3.72,2.16,477.63
420,2020,12.79,3.48,3.0,53.5
246,2019,15.38,0.45,3.0,295.13
235,2019,12.7,3.98,2.13,204.72
503,2021,10.23,6.5,2.65,180.67
3423,2022,19.7,1.56,4.75,229.24
1974,2021,8.42,0.35,3.48,348.07
2644,2021,14.52,0.6,2.9,252.3
4582,2022,10.01,0.15,2.22,685.63
3359,2019,7.48,4.0,2.61,172.27
3422,2022,6.43,2.59,0.75,403.27
2729,2022,7.37,0.22,3.17,485.56
595,2019,12.48,0.0,3.57,290.64
724,2019,19.63,1.84,2.12,208.16
2883,2021,15.21,6.79,0.36,534.5
697,2021,5.67,2.14,0.8,411.4
1752,2022,14.83,5.54,3.11,531.46
2410,2021,7.11,1.45,2.33,392.14
4798,2022,18.89,0.8,0.71,498.11
3075,2021,5.9,5.49,2.88,274.32
4700,2019,17.01,0.83,5.33,234.86
1603,2022,8.72,1.16,2.53,635.94
619,2019,9.61,0.58,3.24,331.98
656,2022,11.71,0.24,1.37,382.0
3614,2020,11.18,0.27,2.97,549.75
1440,2020,11.53,5.95,0.98,1057.37
4397,2019,8.06,0.43,2.57,274.7
3564,2020,9.49,1.47,24.0,0.0
4336,2021,17.14,0.66,12.2,406.04
205,2020,19.91,2.98,3.71,626.52
2657,2021,19.58,2.94,4.4,289.44
2942,2021,8.32,7.57,1.88,234.16
1786,2022,12.94,2.48,0.17,490.66
3558,2021,8.32,2.97,2.48,364.24
1451,2019,7.63,0.25,2.61,366.94
2437,2019,11.86,7.09,3.25,160.96
4393,2022,15.18,2.58,1.5,174.55
1013,2021,8.02,4.63,1.48,372.36
4097,2021,17.98,7.37,2.46,466.04
386,2020,5.13,3.61,4.33,380.2
3994,2021,16.11,1.48,2.93,161.86
2925,2022,8.66,5.58,1.12,466.28
3445,2022,15.96,0.88,6.89,229.07
4681,2022,14.42,1.73,8.82,120.15
4097,2022,14.3,7.37,2.46,466.04
2309,2020,13.72,0.93,4.25,101.41
3155,2020,18.31,0.0,4.04,288.86
2402,2019,7.39,0.0,0.36,517.77
3037,2019,11.14,6.92,3.45,488.09
2868,2020,13.46,0.0,1.36,315.33
130,2022,18.9,0.0,17.25,219.84
693,2022,15.15,0.32,4.14,185.59
1134,2021,19.73,1.3,1.14,282.52
2763,2022,18.48,7.01,5.88,429.03
3279,2020,14.73,2.28,18.6,180.03
650,2020,12.61,0.02,4.6,438.47
1928,2020,9.94,0.34,4.05,299.89
501,2022,14.06,0.0,4.38,275.91
4404,2021,14.68,7.06,7.0,193.75
1795,2022,10.47,0.96,2.54,479.94
249,2021,15.86,6.75,2.33,237.51
1599,2019,13.54,1.54,5.53,254.48
1189,2019,7.86,3.16,2.15,385.67
3917,2022,9.37,4.8,2.45,98.58
4205,2020,7.68,3.44,3.78,363.07
4935,2020,14.82,2.49,3.41,379.88
2519,2020,11.31,0.0,0.2,95.33
4650,2022,9.44,2.81,10.86,193.0
4831,2019,10.82,0.0,1.38,174.46
4694,2020,7.2,2.84,0.6,203.49
4164,2020,9.63,4.09,0.45,326.56
3037,2022,11.14,6.92,3.45,488.09
1934,2021,14.12,0.41,4.37,145.78
4027,2020,10.04,0.0,0.02,1370.92
3755,2020,12.09,0.69,3.2,423.73
304,2020,16.34,2.45,2.59,660.55
