PU_ID,Player,Team,Age,Height,Weight,Position,Goals,Assists,YellowCards,RedCards,PassCompletionRate,DistanceCovered,Sprints,ShotsOnTarget,TacklesWon,CleanSheets,PlayerFatigue,MatchPressure,InjuryHistory,TrainingHours,FatigueInjuryCorrelation,PressurePerformanceImpact,EffectiveTraining,Season
1455,Player A,Team B,30,181.74,102.99,Defender,90.0,9.0,1,4,86.21,5.84,74,8,9,8,0.93,7,9,10.15,0.0,0.3,224.91,2019
2476,Player D,Team C,29,193.85,82.99,Forward,19.0,15.0,1,0,77.89,9.37,2,8,14,2,0.13,53,3,19.47,1.91,1.3,373.67,2021
2569,Player A,Team C,20,192.34,86.83,Defender,5.0,16.0,6,2,74.08,10.23,21,13,16,7,0.49,22,4,16.26,3.36,8.83,361.62,2022
2495,Player D,Team B,27,166.33,61.58,Midfielder,0.0,13.0,8,0,80.66,14.62,14,2,12,7,0.49,13,3,12.2,6.19,42.0,72.08,2019
1398,Player D,Team B,25,181.75,50.68,Defender,22.0,2.0,3,4,75.99,14.31,35,1,22,2,0.95,65,7,13.86,0.88,2.17,382.46,2020
3742,Player C,Team B,27,217.71,96.99,Midfielder,70.0,11.0,6,3,95.45,11.6,65,14,15,2,0.21,59,3,6.17,0.0,1.35,1162.29,2020
627,Player B,Team A,25,170.45,87.8,Midfielder,6.0,2.0,3,4,60.54,9.6,65,7,26,9,0.37,93,8,10.19,0.83,11.29,105.85,2020
4979,Player D,Team B,36,189.61,67.59,Midfielder,150.0,14.0,4,4,63.23,8.84,35,3,14,2,0.59,99,8,13.92,0.42,3.0,172.72,2020
1301,Player D,Team B,21,198.36,88.88,Forward,130.0,16.0,4,4,83.04,7.75,94,1,6,4,0.86,23,4,13.84,0.58,4.36,346.68,2020
1072,Player B,Team A,28,182.33,71.48,Forward,2.0,16.0,3,4,92.87,8.33,20,9,3,8,0.04,2,9,9.88,1.73,11.67,142.24,2019
1637,Player A,Team C,27,197.13,115.59,Defender,5.0,11.0,3,2,67.03,12.5,27,11,14,9,0.15,93,1,15.71,1.03,14.67,248.12,2019
1601,Player C,Team C,23,173.52,88.97,Goalkeeper,9.0,9.0,5,1,96.48,5.04,13,6,27,0,0.86,12,0,19.19,0.12,8.9,112.0,2022
4016,Player D,Team A,32,175.04,112.25,Forward,180.0,1.0,8,1,56.54,5.84,73,8,25,9,0.89,57,0,12.48,1.92,4.74,161.19,2022
637,Player C,Team C,18,164.1,72.32,Defender,17.0,11.0,3,1,97.64,10.16,25,0,17,4,0.24,65,6,10.41,2.39,2.06,302.74,2019
3519,Player C,Team A,24,174.66,98.44,Goalkeeper,17.0,14.0,7,2,52.59,9.02,16,14,13,0,0.21,21,3,11.67,1.52,2.11,374.95,2019
2702,Player D,Team C,36,195.61,189.88,Forward,8.0,18.0,1,1,67.8,13.74,44,14,9,1,0.13,18,1,12.55,1.73,7.33,331.09,2019
3036,Player A,Team C,20,177.31,121.19,Defender,21.0,17.0,8,3,92.76,8.18,44,3,29,7,0.43,77,5,10.26,1.61,3.14,310.24,2020
984,Player D,Team B,24,196.46,108.77,Midfielder,8.0,18.0,8,1,104.57,14.42,85,9,18,6,0.73,79,0,19.02,2.99,8.56,147.57,2022
2290,Player B,Team A,18,160.89,85.7,Midfielder,18.0,9.0,2,3,91.94,14.69,26,10,0,7,0.61,55,7,14.76,3.17,5.21,507.17,2022
2451,Player D,Team A,23,187.59,93.52,Midfielder,19.0,14.0,0,4,56.67,13.38,86,3,27,4,0.97,35,4,13.43,6.02,2.75,446.82,2021
3303,Player C,Team A,22,165.45,118.12,Defender,20.0,5.0,6,1,70.87,7.88,83,5,18,0,0.76,62,5,12.55,6.24,2.24,273.19,2021
2224,Player D,Team A,18,173.82,90.38,Midfielder,7.0,7.0,7,1,85.39,8.27,92,9,4,2,0.01,97,8,12.77,0.71,2.88,279.84,2022
1820,Player C,Team B,27,168.56,95.93,Forward,9.0,18.0,2,1,52.56,11.42,33,11,9,8,0.21,63,0,11.79,0.0,9.1,343.92,2022
2648,Player C,Team A,19,199.56,72.72,Midfielder,11.0,18.0,0,0,61.16,10.66,65,8,6,9,0.3,38,0,9.74,3.7,2.08,159.86,2019
2075,Player C,Team C,31,184.28,116.28,Defender,29.0,4.0,4,3,82.98,8.21,32,10,18,1,0.87,90,2,18.71,1.79,0.33,417.3,2019
219,Player C,Team B,22,181.28,86.5,Defender,24.0,13.0,6,1,79.49,13.67,50,1,12,9,0.85,7,2,12.05,4.59,2.48,504.67,2021
2269,Player D,Team B,18,180.73,105.63,Goalkeeper,8.0,12.0,9,3,56.18,14.52,67,3,18,2,0.51,68,0,9.97,3.18,2.44,299.52,2022
3481,Player C,Team A,20,160.14,67.2,Midfielder,50.0,9.0,6,2,71.04,10.53,86,9,7,4,0.18,13,4,5.51,5.94,13.5,262.06,2020
3629,Player D,Team C,37,198.78,79.24,Forward,8.0,5.0,8,2,95.39,11.24,35,1,19,6,0.87,31,3,6.46,0.1,0.22,105.79,2020
4317,Player B,Team A,29,178.28,98.44,Midfielder,12.0,18.0,3,1,84.78,14.06,29,8,13,9,0.36,38,8,17.23,4.75,5.31,507.24,2022
2562,Player D,Team B,28,174.31,91.49,Midfielder,22.0,18.0,4,1,92.41,8.39,77,7,27,7,0.05,74,3,13.22,1.7,3.35,224.6,2020
3331,Player D,Team A,39,171.49,111.55,Midfielder,10.0,19.0,8,2,56.38,11.85,51,2,6,2,0.74,57,2,11.89,4.44,2.0,254.3,2022
2367,Player A,Team B,27,196.12,103.46,Midfielder,19.0,8.0,7,3,70.21,10.31,64,9,13,1,0.95,78,9,11.9,6.65,3.9,241.72,2020
155,Player B,Team A,22,171.45,93.31,Midfielder,27.0,1.0,5,3,58.02,12.51,9,8,11,7,0.3,15,8,9.33,2.57,0.57,388.89,2019
976,Player D,Team B,25,178.37,81.35,Forward,12.0,10.0,3,0,90.19,9.83,92,13,0,6,0.15,10,8,9.49,3.62,6.15,374.41,2020
3118,Player D,Team A,28,177.54,98.36,Midfielder,4.0,10.0,6,0,92.71,12.9,65,9,19,7,0.38,41,3,9.92,0.07,19.2,144.38,2021
2399,Player D,Team A,37,184.61,69.18,Forward,8.0,4.0,9,4,57.5,11.83,87,0,27,9,0.25,23,5,11.35,5.09,6.44,179.03,2022
2098,Player B,Team B,36,196.7,109.54,Midfielder,2.0,16.0,9,2,64.27,6.79,76,3,18,6,0.8,53,3,10.4,0.76,3.0,212.12,2019
4601,Player A,Team C,21,181.49,85.45,Forward,20.0,10.0,0,4,83.0,10.77,64,0,26,7,0.78,21,0,17.96,5.67,0.29,444.45,2019
2822,Player A,Team A,19,183.58,88.32,Goalkeeper,110.0,13.0,7,4,57.91,6.56,64,8,1,7,0.63,48,2,10.08,5.67,3.25,312.37,2021
3551,Player A,Team C,28,172.2,171.09,Midfielder,2.0,12.0,8,1,71.27,9.2,57,2,17,1,0.14,90,1,8.7,3.81,32.67,198.77,2022
4959,Player D,Team A,21,186.21,99.71,Forward,100.0,1.0,9,4,93.72,6.84,77,14,15,9,0.85,18,7,17.34,0.0,8.64,112.92,2020
551,Player D,Team C,38,160.21,95.18,Forward,13.0,4.0,8,2,97.68,12.27,89,8,22,8,0.85,25,8,12.08,2.7,3.71,201.75,2020
3152,Player D,Team C,24,161.15,80.76,Goalkeeper,200.0,7.0,1,0,98.91,8.47,86,9,9,2,0.71,38,4,15.63,0.06,0.05,346.13,2022
580,Player B,Team A,36,172.67,91.01,Defender,12.0,9.0,6,1,103.88,6.85,67,2,1,1,0.65,1,4,8.95,0.67,4.23,215.41,2020
4097,Player B,Team A,37,172.59,196.92,Midfielder,12.0,16.0,8,4,60.7,5.81,42,1,7,0,0.01,87,4,14.3,7.37,2.46,466.04,2019
613,Player B,Team B,29,174.88,81.99,Midfielder,25.0,7.0,7,3,56.06,13.92,67,4,11,7,0.29,29,2,14.33,1.02,1.62,193.72,2019
3939,Player C,Team B,29,195.16,99.62,Midfielder,8.0,4.0,9,1,64.82,10.93,91,9,5,5,0.42,5,7,17.18,0.0,7.22,96.18,2021
393,Player D,Team C,35,170.53,76.9,Forward,17.0,19.0,2,3,98.14,10.2,91,5,17,3,0.78,98,9,6.97,0.0,0.72,655.69,2022
1701,Player B,Team B,35,188.95,82.18,Defender,12.0,5.0,9,3,96.54,12.78,15,6,22,1,0.39,20,9,12.53,0.0,7.23,146.18,2020
3689,Player D,Team A,38,182.47,64.19,Goalkeeper,22.0,0.0,3,1,90.88,6.7,8,12,2,4,0.05,19,6,8.47,5.82,4.0,347.06,2019
1038,Player A,Team A,21,181.77,76.2,Goalkeeper,8.0,13.0,0,1,50.85,7.97,7,4,12,1,0.15,88,1,10.03,2.71,0.56,382.84,2021
1038,Player A,Team A,21,181.77,76.2,Goalkeeper,8.0,13.0,0,1,50.85,7.97,7,4,12,1,0.07,23,6,12.79,2.71,0.56,382.84,2022
1193,Player D,Team A,24,168.18,63.84,Midfielder,140.0,0.0,5,1,57.75,12.73,82,13,14,8,0.78,33,3,8.27,3.3,0.4,123.42,2019
3161,Player A,Team C,19,176.16,100.62,Goalkeeper,26.0,11.0,2,4,78.27,5.35,41,13,20,8,0.02,14,3,10.62,5.69,1.85,342.05,2020
438,Player C,Team C,39,168.48,75.47,Defender,18.0,4.0,5,0,65.73,5.99,7,0,3,4,0.13,3,3,14.6,0.0,2.37,188.88,2022
4759,Player D,Team A,21,180.39,114.03,Midfielder,29.0,5.0,0,4,51.14,9.38,51,14,11,3,0.13,9,3,9.86,0.96,0.6,309.89,2019
422,Player B,Team A,37,174.92,79.31,Forward,25.0,1.0,0,4,83.9,10.63,8,0,28,2,0.09,58,1,19.89,4.57,3.69,240.35,2021
34,Player B,Team B,38,187.93,66.18,Midfielder,14.0,18.0,7,3,107.81,5.39,63,5,29,1,0.97,8,3,8.75,1.97,5.13,593.3,2021
2244,Player D,Team A,28,182.89,89.91,Forward,11.0,0.0,6,1,82.4,11.64,26,10,12,0,0.93,53,2,8.23,0.25,1.25,162.06,2020
3597,Player C,Team B,33,192.68,92.52,Midfielder,25.0,16.0,0,1,90.36,7.4,65,4,2,5,0.55,98,4,13.64,0.52,0.85,347.43,2020
398,Player D,Team A,37,174.89,115.17,Goalkeeper,12.0,5.0,9,1,83.28,14.99,45,11,25,6,0.75,30,2,5.52,0.81,5.08,253.34,2022
2885,Player A,Team C,37,184.61,69.18,Midfielder,24.0,7.0,7,0,86.23,8.31,20,4,17,0,0.94,82,0,15.33,1.86,0.6,430.22,2022
1261,Player C,Team C,21,166.62,73.16,Defender,180.0,2.0,0,3,95.28,7.47,15,11,22,6,0.8,35,5,10.41,3.31,1.84,162.22,2022
4025,Player C,Team B,38,183.74,187.86,Defender,260.0,18.0,6,1,97.71,12.18,21,2,28,7,0.72,1,0,11.13,0.0,3.37,291.77,2021
2004,Player D,Team B,30,183.07,80.22,Midfielder,25.0,5.0,0,0,85.79,12.44,74,3,11,1,0.27,50,3,6.25,3.5,2.96,163.15,2022
1247,Player B,Team A,24,187.95,83.55,Goalkeeper,12.0,4.0,9,2,53.33,13.55,89,13,20,1,0.18,1,1,12.1,1.82,6.08,262.17,2022
2070,Player A,Team C,31,178.1,56.4,Goalkeeper,1.0,3.0,8,3,74.93,6.71,74,13,8,8,0.27,88,4,5.3,4.59,19.0,55.18,2019
3203,Player A,Team B,32,175.9,99.96,Midfielder,4.0,18.0,3,1,78.43,11.57,45,12,5,7,0.86,62,9,15.8,0.64,10.6,190.65,2019
311,Player C,Team C,34,246.32,163.78,Forward,6.0,5.0,4,1,93.3,5.51,5,13,16,0,0.08,27,6,10.59,1.71,4.57,155.39,2021
1117,Player A,Team B,37,181.91,59.07,Goalkeeper,14.0,15.0,7,4,61.62,10.07,24,2,12,0,0.71,34,2,13.13,1.36,2.27,404.06,2020
4492,Player A,Team C,33,181.81,67.34,Forward,21.0,11.0,3,3,83.29,10.16,51,13,1,4,0.26,80,1,17.49,2.29,2.73,588.74,2020
1780,Player B,Team B,37,185.72,100.35,Defender,27.0,4.0,8,2,79.84,11.13,72,2,11,2,0.45,47,5,7.77,0.0,3.07,384.9,2022
4209,Player B,Team A,21,180.56,82.74,Goalkeeper,29.0,18.0,3,3,68.72,8.55,37,1,29,8,0.06,33,2,17.24,0.0,1.77,776.76,2019
440,Player A,Team B,20,179.27,171.82,Midfielder,5.0,16.0,9,3,118.53,6.37,13,1,4,8,0.08,33,1,7.42,2.15,7.83,161.67,2021
1226,Player C,Team B,21,178.64,98.81,Goalkeeper,29.0,7.0,4,0,94.69,10.86,68,12,0,4,0.4,22,9,7.52,0.29,2.87,606.12,2021
1611,Player B,Team A,37,198.11,69.69,Defender,9.0,16.0,1,3,85.22,10.17,69,4,7,0,0.65,22,8,11.18,5.21,3.9,424.59,2022
2811,Player A,Team C,21,177.1,99.52,Defender,19.0,18.0,4,3,55.91,12.18,2,11,23,8,0.64,38,0,6.98,4.46,1.9,297.07,2020
2519,Player A,Team C,38,197.54,99.24,Midfielder,9.0,2.0,5,4,99.58,13.85,23,6,20,0,0.72,96,4,11.31,0.0,0.2,95.33,2022
178,Player A,Team C,36,167.82,97.15,Midfielder,28.0,12.0,7,2,93.74,14.81,83,14,23,7,0.94,87,0,16.07,3.37,1.1,277.36,2019
3249,Player A,Team C,22,182.79,87.9,Defender,4.0,14.0,2,3,58.3,11.73,7,4,9,3,0.63,7,4,6.56,1.95,12.2,297.7,2020
2375,Player D,Team C,20,182.54,99.44,Forward,25.0,18.0,5,3,92.68,7.17,74,6,12,6,0.27,26,6,14.87,1.86,2.23,769.79,2020
4839,Player C,Team A,38,195.12,92.75,Defender,11.0,2.0,7,2,94.13,13.55,55,5,28,5,0.27,77,1,10.02,5.81,1.17,110.38,2020
2035,Player B,Team C,31,189.6,79.88,Goalkeeper,9.0,6.0,8,1,77.4,14.29,36,14,5,2,0.35,46,7,10.72,2.67,3.0,101.27,2019
502,Player A,Team A,22,184.13,95.99,Defender,190.0,12.0,5,2,52.73,9.18,27,14,29,5,0.31,80,8,19.49,0.35,0.7,185.88,2020
3099,Player C,Team A,33,175.51,54.7,Forward,1.0,16.0,6,0,84.82,12.96,81,2,6,6,0.3,13,5,14.35,0.95,47.0,168.4,2022
1983,Player C,Team B,39,185.09,61.87,Midfielder,26.0,5.0,7,3,66.4,12.28,89,10,13,6,0.74,87,1,8.79,4.82,0.59,239.74,2019
2051,Player C,Team C,32,198.86,102.51,Goalkeeper,11.0,14.0,5,3,51.59,8.85,69,1,15,3,0.87,20,9,13.98,7.58,8.08,318.96,2022
2886,Player D,Team A,23,166.11,87.85,Goalkeeper,24.0,10.0,7,3,64.1,5.86,11,7,20,8,0.51,13,1,14.32,5.86,3.12,396.31,2021
4863,Player A,Team B,21,175.2,106.09,Defender,200.0,2.0,5,1,79.48,12.89,30,7,15,5,0.33,47,3,6.65,2.79,0.36,1832.09,2021
1918,Player C,Team A,33,187.52,97.6,Midfielder,110.0,7.0,5,2,97.78,14.53,35,9,5,8,0.39,32,0,17.02,0.07,0.66,1091.04,2021
4631,Player C,Team C,27,193.18,170.1,Defender,8.0,12.0,6,1,96.67,5.69,39,14,0,8,0.31,45,7,19.32,0.68,0.56,290.35,2020
1021,Player A,Team C,34,161.49,117.24,Goalkeeper,0.0,11.0,8,0,58.1,12.07,99,6,4,4,0.33,62,8,10.14,0.0,65.0,137.42,2020
1163,Player B,Team A,37,179.01,112.81,Goalkeeper,27.0,17.0,0,3,51.57,8.41,92,9,29,0,0.74,21,2,16.93,0.34,0.5,307.52,2022
2578,Player D,Team C,33,177.48,115.31,Defender,24.0,8.0,5,3,59.76,10.25,64,7,28,7,0.36,81,9,13.98,0.17,0.4,537.06,2021
3649,Player A,Team A,27,188.13,82.72,Goalkeeper,25.0,15.0,9,1,95.5,6.13,87,9,10,1,1.0,7,0,9.62,5.82,0.23,616.74,2020
4824,Player A,Team C,36,167.25,73.56,Goalkeeper,10.0,3.0,4,4,96.18,8.27,79,13,9,1,0.61,7,8,19.28,2.3,3.09,212.45,2020
1277,Player C,Team B,38,167.31,96.55,Defender,3.0,11.0,6,2,70.72,12.32,94,10,7,4,0.99,51,9,14.87,0.45,13.0,225.84,2019
492,Player A,Team A,34,199.04,84.51,Goalkeeper,22.0,0.0,3,1,56.65,14.26,59,7,27,3,0.76,49,3,17.91,3.85,1.57,392.23,2020
2935,Player A,Team B,23,165.71,85.25,Midfielder,170.0,4.0,4,1,74.02,8.4,47,7,10,9,0.17,68,3,17.7,1.43,5.22,365.84,2019
944,Player A,Team C,21,173.1,99.66,Defender,27.0,16.0,7,1,91.58,14.77,93,13,1,2,0.05,24,3,17.99,7.93,3.39,718.81,2020
2104,Player D,Team A,33,185.78,107.25,Forward,270.0,5.0,5,0,104.05,9.04,73,11,1,3,0.79,49,6,6.57,3.56,0.21,3291.14,2020
4824,Player A,Team C,36,167.25,73.56,Goalkeeper,10.0,3.0,4,4,96.18,8.27,79,13,9,1,0.61,7,8,19.28,2.3,3.09,212.45,2021
2729,Player A,Team A,35,174.07,101.84,Midfielder,29.0,4.0,5,1,95.1,6.5,75,7,3,8,0.17,37,1,7.37,0.22,3.17,485.56,2021
777,Player D,Team C,24,183.52,104.81,Defender,20.0,12.0,4,3,82.23,8.06,78,5,27,8,0.87,56,6,9.11,0.0,10.0,234.97,2019
3674,Player C,Team C,29,254.89,61.65,Goalkeeper,21.0,15.0,2,0,75.21,10.57,20,5,0,9,0.06,30,8,5.19,2.68,3.68,324.88,2021
261,Player B,Team C,38,160.37,112.37,Defender,5.0,14.0,7,1,77.85,6.0,87,0,17,0,0.06,14,2,12.76,0.11,1.17,106.1,2022
2686,Player C,Team B,22,184.56,117.97,Forward,260.0,10.0,9,2,73.79,12.35,25,0,16,0,0.56,9,1,14.65,0.47,1.85,591.02,2022
2399,Player D,Team A,37,184.61,69.18,Forward,8.0,4.0,9,4,57.5,11.83,87,0,27,9,0.25,23,5,11.35,5.09,6.44,179.03,2020
1213,Player B,Team B,26,198.2,86.63,Midfielder,6.0,3.0,7,4,66.94,13.55,58,9,6,0,0.79,3,7,10.6,0.75,2.43,164.89,2020
599,Player B,Team A,32,162.27,55.38,Defender,40.0,13.0,9,4,55.7,5.86,27,4,13,5,0.2,13,9,15.65,0.31,2.4,253.2,2020
3381,Player D,Team B,29,173.37,115.98,Forward,26.0,1.0,2,1,96.34,12.86,41,7,12,5,0.43,44,3,19.06,0.0,0.56,517.47,2021
3928,Player A,Team B,25,195.31,108.88,Midfielder,20.0,5.0,4,1,76.8,9.99,82,4,28,1,0.44,63,9,11.93,2.95,0.67,446.47,2022
4115,Player C,Team C,23,178.28,101.65,Forward,13.0,17.0,5,3,89.59,8.78,37,8,29,4,0.83,97,8,11.54,1.99,0.86,519.43,2022
2881,Player A,Team C,34,190.99,89.58,Forward,28.0,10.0,3,0,55.85,10.69,95,1,18,0,0.86,32,2,12.64,3.71,1.9,482.0,2020
352,Player A,Team A,38,171.3,128.83,Midfielder,120.0,6.0,2,1,58.83,6.07,54,10,5,3,0.66,50,1,13.3,1.68,5.15,278.03,2019
3820,Player C,Team A,36,178.28,102.19,Midfielder,23.0,2.0,0,4,73.5,6.04,27,9,7,8,0.93,25,8,5.0,0.22,3.21,278.49,2020
569,Player C,Team A,28,181.52,74.86,Midfielder,25.0,17.0,4,1,75.5,9.22,44,13,14,0,0.35,10,0,8.57,1.63,0.08,682.34,2021
1943,Player B,Team B,28,197.68,123.19,Midfielder,5.0,18.0,3,3,78.59,11.56,90,2,9,9,0.53,81,2,16.53,4.8,16.33,130.67,2019
451,Player B,Team C,24,192.93,94.34,Goalkeeper,4.0,4.0,2,1,53.06,7.0,67,8,7,1,0.4,52,2,15.53,0.68,6.2,45.61,2019
3624,Player D,Team B,22,190.97,52.92,Forward,11.0,7.0,4,1,94.29,8.73,58,5,26,6,0.01,42,5,17.4,0.8,1.0,318.96,2022
3582,Player D,Team B,26,171.53,112.44,Defender,15.0,11.0,5,2,81.56,14.22,24,1,27,7,0.43,74,6,5.16,0.65,4.75,200.07,2021
3145,Player D,Team C,33,211.03,106.67,Midfielder,26.0,11.0,1,2,67.7,12.75,17,4,25,8,0.24,89,8,5.1,4.28,1.48,293.04,2019
3692,Player A,Team B,28,177.37,114.73,Defender,27.0,14.0,3,4,51.19,8.65,21,3,10,2,0.36,87,4,8.32,3.22,2.96,472.31,2020
3767,Player A,Team C,20,173.44,56.9,Goalkeeper,14.0,14.0,6,1,97.98,14.54,89,6,0,9,0.43,36,9,15.45,1.19,5.93,520.98,2019
2919,Player B,Team C,26,181.42,61.28,Defender,14.0,1.0,8,4,75.3,12.84,21,4,25,4,0.3,44,3,7.4,1.29,6.53,180.57,2020
3004,Player A,Team B,20,162.59,108.05,Forward,50.0,7.0,3,4,90.02,14.21,85,8,15,3,0.76,11,5,19.18,0.0,6.0,114.34,2021
3464,Player D,Team A,19,190.23,90.28,Midfielder,12.0,18.0,1,2,76.4,10.28,61,8,22,3,0.86,62,2,18.86,0.53,2.62,558.99,2021
781,Player C,Team B,30,187.26,96.83,Midfielder,0.0,9.0,9,0,67.66,12.64,54,6,5,1,0.54,80,3,12.08,3.31,86.0,149.93,2019
4720,Player A,Team A,21,182.6,61.92,Forward,28.0,12.0,5,2,88.04,7.24,41,1,14,1,0.35,95,7,12.12,0.14,0.52,525.62,2020
2671,Player D,Team C,24,179.35,95.4,Midfielder,13.0,16.0,6,3,90.9,11.6,69,13,27,8,0.4,97,1,8.05,2.04,0.14,480.3,2019
2875,Player B,Team A,28,181.48,89.65,Forward,15.0,15.0,3,3,68.34,12.44,29,13,27,6,0.41,64,0,16.14,3.07,6.19,301.72,2022
4130,Player C,Team A,37,182.53,87.15,Goalkeeper,23.0,18.0,7,4,58.81,8.66,12,3,21,6,0.07,52,6,9.5,0.48,1.54,407.22,2022
2768,Player A,Team C,39,181.36,92.45,Forward,8.0,1.0,5,1,77.74,13.47,91,10,29,4,0.5,10,3,5.39,8.51,1.44,173.5,2019
34,Player B,Team B,38,187.93,66.18,Midfielder,14.0,18.0,7,3,107.81,5.39,63,5,29,1,0.97,8,3,8.75,1.97,5.13,593.3,2019
2875,Player B,Team A,28,181.48,89.65,Forward,15.0,15.0,3,3,68.34,12.44,29,13,27,6,0.41,64,0,16.14,3.07,6.19,301.72,2020
891,Player C,Team B,23,187.85,74.45,Forward,7.0,2.0,1,0,66.26,8.41,55,1,1,0,0.86,46,3,11.55,0.39,1.25,52.84,2020
2382,Player B,Team A,30,160.59,77.66,Goalkeeper,6.0,4.0,2,2,96.46,8.65,88,5,29,9,0.66,56,6,9.97,3.9,6.14,121.17,2022
681,Player A,Team B,37,182.14,80.91,Forward,26.0,5.0,0,4,86.89,9.8,19,0,6,1,0.26,59,6,16.78,0.06,1.11,176.6,2020
2365,Player C,Team A,31,199.28,94.34,Goalkeeper,27.0,10.0,6,1,70.15,7.5,65,2,5,5,0.38,50,2,7.87,1.54,0.29,240.34,2021
2325,Player A,Team C,35,199.79,111.78,Forward,17.0,4.0,9,4,64.77,7.74,9,7,29,3,0.14,33,3,6.86,1.12,2.39,117.58,2022
1115,Player C,Team B,28,194.39,58.0,Midfielder,6.0,7.0,1,2,90.96,13.76,88,10,1,0,0.2,35,6,10.39,0.47,13.14,245.5,2022
1005,Player A,Team C,18,161.98,100.56,Midfielder,270.0,1.0,7,3,102.12,9.12,37,3,18,6,0.99,24,9,18.15,0.08,0.46,359.56,2019
2198,Player B,Team C,25,184.68,73.91,Forward,190.0,13.0,3,3,91.02,14.9,9,11,12,8,0.55,26,0,11.64,2.19,2.3,334.33,2022
4660,Player A,Team A,29,182.71,111.82,Defender,240.0,18.0,3,0,69.86,9.41,49,4,1,3,0.51,99,5,18.52,0.95,0.52,373.69,2020
1005,Player A,Team C,18,178.07,100.56,Midfielder,27.0,1.0,7,3,88.28,9.12,37,3,18,6,0.66,82,1,16.17,0.08,0.46,359.56,2022
1943,Player B,Team B,28,197.68,123.19,Midfielder,5.0,18.0,3,3,78.59,11.56,90,2,9,9,0.53,81,2,16.53,4.8,16.33,130.67,2022
785,Player A,Team A,39,192.92,94.56,Forward,12.0,0.0,9,2,58.05,6.4,10,6,22,4,0.3,78,1,6.48,0.0,6.69,76.75,2021
3258,Player A,Team B,33,183.55,81.58,Goalkeeper,13.0,11.0,9,0,88.63,5.4,18,6,9,3,0.39,21,3,12.37,0.31,0.57,230.17,2022
1585,Player B,Team A,34,161.34,53.74,Goalkeeper,210.0,14.0,2,3,57.67,12.37,93,8,29,3,0.88,80,8,12.55,2.07,0.37,2510.62,2019
145,Player C,Team B,20,249.14,82.71,Defender,0.0,12.0,3,0,59.32,8.7,75,7,13,2,0.04,32,5,15.75,4.55,30.0,159.73,2020
3095,Player D,Team A,21,183.54,82.14,Midfielder,26.0,0.0,9,4,62.51,7.71,99,7,3,7,0.67,20,6,6.11,6.4,3.3,216.22,2022
1951,Player C,Team C,31,167.71,70.36,Forward,80.0,12.0,8,0,95.97,13.58,69,3,19,0,0.22,49,5,19.01,4.58,3.78,167.22,2019
3162,Player B,Team A,23,178.15,86.59,Goalkeeper,14.0,0.0,9,0,108.94,5.55,74,6,5,7,0.3,66,0,6.98,0.77,6.13,198.96,2022
4275,Player C,Team A,21,181.52,104.03,Goalkeeper,0.0,8.0,6,1,61.37,14.53,3,7,26,4,0.43,18,9,10.71,4.12,55.0,108.28,2021
1028,Player A,Team A,23,180.52,76.54,Defender,290.0,15.0,6,3,89.37,11.26,57,9,3,3,0.5,38,5,19.35,5.11,1.17,423.71,2021
3311,Player A,Team A,33,171.71,112.88,Defender,12.0,10.0,9,1,98.37,5.96,69,7,14,4,0.66,14,3,17.93,5.66,0.08,396.19,2019
4014,Player A,Team A,33,218.35,95.29,Goalkeeper,24.0,7.0,3,3,97.87,5.63,27,12,12,4,0.87,47,5,10.87,7.86,3.28,578.8,2021
4050,Player D,Team C,32,163.33,97.08,Midfielder,24.0,12.0,7,2,61.55,11.4,62,4,11,1,0.08,21,5,19.73,0.65,0.72,400.41,2020
3187,Player D,Team A,36,193.44,85.43,Forward,28.0,5.0,5,0,97.78,14.92,59,4,5,7,0.05,21,7,17.24,0.5,3.17,203.33,2021
657,Player C,Team A,31,164.77,51.92,Defender,24.0,0.0,8,0,59.59,10.81,87,12,8,2,0.54,66,4,14.74,0.1,1.32,255.37,2022
302,Player C,Team A,33,175.71,116.94,Defender,2.0,17.0,4,3,98.98,7.52,51,6,10,5,0.08,65,0,6.94,1.92,33.0,347.2,2019
3796,Player A,Team B,25,172.68,97.01,Defender,25.0,8.0,8,1,81.41,7.32,17,8,10,8,0.6,89,8,12.13,2.2,2.46,478.06,2019
3048,Player A,Team A,18,160.05,80.54,Midfielder,80.0,4.0,6,2,92.82,11.18,49,13,9,3,0.4,3,6,15.65,0.0,2.33,134.3,2020
4295,Player D,Team A,21,195.17,143.71,Forward,4.0,19.0,6,1,92.66,6.13,50,10,19,8,0.3,29,2,7.15,0.86,18.4,361.62,2022
1540,Player C,Team B,21,176.86,117.78,Goalkeeper,3.0,5.0,7,4,73.88,7.79,55,9,10,2,0.4,42,8,17.85,3.62,11.0,124.21,2021
886,Player A,Team C,34,181.52,50.74,Midfielder,22.0,5.0,4,4,73.61,13.03,25,11,1,8,0.46,55,1,8.9,3.54,1.7,279.85,2021
1202,Player D,Team C,32,184.02,50.66,Midfielder,5.0,5.0,5,2,119.24,8.59,76,2,15,0,0.3,71,4,12.47,0.52,7.0,93.03,2020
1828,Player B,Team B,20,165.69,120.91,Goalkeeper,28.0,11.0,0,4,72.15,14.55,70,10,12,5,0.8,88,5,8.45,1.0,2.72,238.89,2020
4063,Player A,Team A,33,181.44,84.9,Defender,28.0,0.0,1,2,109.41,6.54,87,8,5,2,0.18,82,1,14.61,2.0,2.97,250.49,2020
