PU_ID,Team,Season,Goals,Assists,YellowCards,RedCards,PassCompletionRate,DistanceCovered,Sprints,ShotsOnTarget,TacklesWon,CleanSheets
467,Team B,2022,17.0,6.0,3,4,83.56,6.38,22,8,4,4
265,Team A,2021,13.0,8.0,5,4,79.43,11.89,45,2,24,5
1714,Team A,2020,0.0,4.0,7,4,75.11,9.98,51,5,9,9
3969,Team C,2021,170.0,7.0,4,1,65.21,9.3,81,14,0,8
754,Team C,2019,10.0,15.0,1,1,82.62,5.51,85,6,0,7
4926,Team B,2022,3.0,0.0,6,0,63.2,5.67,37,5,24,8
3416,Team C,2020,2.0,3.0,8,4,53.23,8.51,87,8,11,9
3972,Team C,2019,8.0,17.0,0,4,56.33,6.92,48,5,1,5
2603,Team B,2020,160.0,2.0,9,1,95.87,13.53,9,9,3,7
3560,Team A,2021,22.0,5.0,1,2,50.73,14.89,32,2,25,8
3779,Team A,2020,24.0,19.0,6,4,65.76,14.96,92,14,14,2
2909,Team C,2020,9.0,7.0,2,4,88.37,14.0,34,11,10,5
2544,Team C,2019,18.0,7.0,6,3,72.31,12.85,72,1,8,7
1283,Team B,2019,2.0,17.0,2,1,51.12,5.28,74,13,26,7
2099,Team B,2021,19.0,10.0,2,1,111.84,9.27,93,7,25,6
2158,Team B,2022,1.0,2.0,0,2,113.51,5.43,83,1,8,5
1296,Team B,2020,18.0,0.0,7,1,80.84,9.58,12,11,25,1
286,Team B,2021,13.0,2.0,4,2,79.36,10.64,16,13,13,3
912,Team B,2019,25.0,6.0,2,3,74.05,10.58,90,9,24,7
4084,Team B,2020,17.0,14.0,7,3,87.06,14.38,36,3,3,8
1779,Team C,2020,26.0,18.0,9,1,80.66,9.09,4,0,23,0
2116,Team A,2021,22.0,13.0,1,3,50.56,12.08,82,14,19,4
1475,Team C,2022,28.0,8.0,7,2,60.18,9.52,0,6,22,9
939,Team B,2020,7.0,2.0,1,1,73.59,10.48,2,3,25,0
1893,Team B,2021,190.0,6.0,9,3,76.58,8.18,80,7,5,7
4906,Team B,2020,2.0,4.0,7,3,92.95,5.65,95,14,24,7
2443,Team C,2019,130.0,2.0,9,4,94.22,6.56,85,10,16,2
4173,Team A,2020,11.0,17.0,5,1,73.78,13.21,64,3,17,8
4995,Team C,2020,10.0,6.0,3,1,51.8,13.23,50,7,19,7
4200,Team C,2021,1500.0,19.0,3,2,72.95,14.83,42,5,24,8
1193,Team A,2022,140.0,0.0,5,1,57.75,12.73,82,13,14,8
2846,Team C,2019,130.0,16.0,0,4,96.58,14.36,69,9,17,1
2529,Team B,2020,60.0,9.0,1,4,97.15,12.02,10,10,3,6
735,Team C,2019,20.0,8.0,4,3,73.3,10.69,51,11,25,4
1841,Team C,2019,12.0,2.0,5,4,82.12,9.83,9,3,21,9
4664,Team C,2019,20.0,5.0,4,1,98.99,7.79,12,0,27,1
2287,Team A,2020,250.0,7.0,7,2,71.08,10.16,70,2,11,4
2679,Team C,2021,3.0,5.0,2,2,70.4,14.78,8,13,14,5
4672,Team C,2022,22.0,12.0,7,2,67.1,6.46,42,14,12,0
3888,Team A,2022,20.0,4.0,8,3,99.93,8.65,53,8,7,1
4892,Team C,2019,27.0,18.0,5,3,77.94,9.13,15,2,11,3
3498,Team B,2020,23.0,6.0,4,0,77.99,7.04,65,0,25,9
2460,Team A,2020,4.0,10.0,5,4,63.18,5.5,38,1,6,2
3222,Team C,2021,7.0,0.0,7,1,62.28,7.03,48,3,14,6
3269,Team C,2020,5.0,10.0,0,1,61.63,10.76,79,1,27,9
2766,Team A,2022,20.0,5.0,3,3,89.84,5.52,7,1,29,7
1558,Team C,2020,17.0,12.0,6,2,103.85,11.93,52,13,20,8
268,Team B,2021,0.0,1.0,5,1,108.52,11.05,22,7,19,7
4962,Team C,2021,4.0,13.0,6,2,95.6,9.36,37,4,11,5
3194,Team B,2019,3.0,13.0,3,1,69.39,8.66,43,1,11,3
3674,Team C,2019,21.0,15.0,2,0,114.39,10.57,20,5,0,9
4668,Team C,2019,3.0,1.0,6,1,61.78,5.77,34,3,19,6
1542,Team C,2020,26.0,0.0,2,0,96.71,7.85,94,6,14,2
1768,Team C,2021,25.0,14.0,4,1,111.33,10.44,62,12,2,6
4610,Team A,2021,19.0,14.0,5,1,52.87,14.65,31,3,6,5
1913,Team A,2019,150.0,7.0,0,3,64.86,6.69,18,3,29,5
3039,Team B,2021,27.0,0.0,8,2,82.77,12.59,23,4,15,0
4644,Team A,2020,25.0,15.0,5,3,66.65,7.21,16,1,9,0
3181,Team C,2021,25.0,0.0,1,0,68.87,8.63,60,7,1,5
3919,Team A,2019,4.0,2.0,0,4,66.29,12.59,12,3,12,8
3319,Team B,2019,11.0,8.0,3,3,69.97,5.18,26,1,28,4
4034,Team B,2022,9.0,10.0,4,2,61.81,5.93,32,13,19,6
2131,Team A,2021,25.0,13.0,7,2,53.35,6.55,41,2,4,4
1415,Team C,2021,12.0,1.0,5,4,55.09,5.83,46,14,11,4
2421,Team A,2021,15.0,11.0,2,0,62.82,6.32,80,5,7,4
1257,Team A,2021,21.0,19.0,7,3,78.39,13.41,88,5,5,8
76,Team C,2021,6.0,0.0,3,0,66.54,13.97,67,14,14,7
2525,Team C,2019,0.0,14.0,5,1,80.8,6.25,90,11,22,8
3838,Team B,2020,20.0,8.0,8,4,68.73,5.84,80,13,16,4
1884,Team A,2021,24.0,11.0,4,2,63.91,6.38,31,5,11,4
3689,Team A,2020,22.0,0.0,3,1,90.88,6.7,8,12,2,4
1615,Team A,2020,29.0,4.0,6,2,112.96,11.92,57,2,14,5
2787,Team C,2020,90.0,4.0,2,4,77.22,7.6,23,2,3,2
246,Team A,2021,4.0,13.0,5,0,86.03,14.18,38,6,21,8
1829,Team A,2021,18.0,7.0,4,2,82.75,8.01,64,12,23,3
1994,Team B,2020,25.0,4.0,9,4,73.2,13.74,78,1,8,6
1232,Team B,2019,28.0,9.0,9,3,58.37,14.56,41,11,25,8
4433,Team A,2022,23.0,5.0,1,2,86.7,7.61,6,5,16,2
181,Team B,2019,20.0,15.0,7,3,70.29,5.57,53,3,9,1
2569,Team C,2020,5.0,16.0,6,2,74.08,10.23,21,13,16,7
4028,Team C,2022,25.0,17.0,3,1,68.84,6.91,42,2,5,9
4698,Team C,2020,25.0,15.0,4,4,79.87,6.16,71,2,22,3
1157,Team A,2022,7.0,11.0,5,0,108.72,8.67,68,12,22,8
4659,Team A,2022,70.0,17.0,3,0,108.33,9.25,74,7,13,0
2956,Team A,2019,22.0,17.0,4,4,79.39,12.22,39,7,1,2
3455,Team C,2020,22.0,6.0,5,1,59.69,10.79,30,12,3,1
4585,Team A,2022,0.0,19.0,9,3,98.96,12.9,97,7,24,5
1117,Team B,2021,14.0,15.0,7,4,61.62,10.07,24,2,12,0
3434,Team C,2022,25.0,9.0,9,3,84.16,13.75,41,11,3,0
3708,Team A,2019,12.0,11.0,9,0,98.52,10.72,47,2,3,3
1223,Team C,2019,10.0,13.0,8,2,57.42,14.04,61,14,28,9
1908,Team B,2022,11.0,9.0,1,0,74.88,11.13,30,14,25,8
1312,Team A,2019,23.0,18.0,4,4,81.9,11.15,32,4,5,9
4588,Team A,2021,3.0,14.0,0,0,89.72,11.38,95,1,16,3
3579,Team C,2021,24.0,19.0,3,2,69.82,5.61,48,3,24,0
4938,Team C,2019,12.0,1.0,7,3,95.93,7.66,69,1,4,9
2547,Team C,2020,120.0,17.0,1,4,83.71,13.28,74,0,14,1
814,Team B,2021,17.0,0.0,3,2,62.41,12.81,71,8,16,5
3901,Team B,2019,24.0,14.0,7,0,56.73,6.26,73,10,20,4
3285,Team A,2021,3.0,6.0,3,0,67.81,14.8,54,11,13,3
1999,Team C,2019,17.0,6.0,9,1,99.8,10.51,12,10,17,6
1093,Team B,2021,50.0,8.0,2,1,92.72,5.83,7,4,26,4
2426,Team C,2022,160.0,5.0,8,3,96.59,13.15,48,11,3,8
338,Team B,2019,2.0,12.0,2,4,90.3,11.4,37,14,25,6
3759,Team C,2022,13.0,2.0,6,2,81.29,6.34,4,11,17,9
270,Team C,2019,6.0,18.0,0,1,91.99,6.97,52,3,9,1
687,Team B,2021,10.0,14.0,6,4,59.35,10.7,34,2,13,2
677,Team B,2022,13.0,17.0,8,1,90.95,14.8,1,10,4,1
4435,Team C,2020,10.0,5.0,9,1,88.21,14.61,90,5,19,5
544,Team A,2020,28.0,14.0,7,1,65.05,14.48,16,13,12,3
3933,Team C,2020,7.0,10.0,9,1,93.87,12.43,67,6,4,6
4804,Team B,2022,13.0,19.0,0,3,66.11,14.83,55,5,12,6
1427,Team C,2020,24.0,16.0,6,1,56.75,7.93,33,11,26,0
740,Team A,2020,1000.0,6.0,7,0,97.27,5.21,42,10,7,7
599,Team A,2020,4.0,13.0,9,4,55.7,5.86,27,4,13,5
2155,Team B,2019,4.0,13.0,2,4,84.71,13.0,3,3,7,1
3595,Team A,2021,3.0,8.0,7,2,54.6,11.1,2,6,23,0
1308,Team C,2020,2.0,10.0,1,4,83.36,6.26,53,12,11,5
1648,Team B,2022,26.0,19.0,7,0,71.0,14.19,95,4,26,5
974,Team A,2019,260.0,1.0,0,4,52.11,12.78,51,3,1,0
1520,Team A,2022,10.0,18.0,5,2,66.29,10.48,53,7,18,3
91,Team B,2022,0.0,17.0,8,4,66.81,14.33,13,11,18,3
2226,Team B,2022,8.0,17.0,7,3,96.11,5.4,13,2,2,9
652,Team A,2021,12.0,2.0,7,4,86.26,10.41,45,3,25,5
3935,Team C,2020,29.0,5.0,5,0,77.79,13.98,9,3,26,7
1040,Team B,2021,280.0,6.0,3,4,81.13,11.21,24,9,16,5
4031,Team B,2021,4.0,14.0,5,0,62.37,6.55,58,13,11,6
2175,Team A,2021,19.0,0.0,1,2,80.83,14.27,26,0,4,5
2690,Team B,2021,0.0,12.0,9,2,94.92,12.19,60,0,28,5
1251,Team A,2022,22.0,17.0,3,3,97.37,5.68,21,12,23,5
2407,Team B,2020,10.0,15.0,8,0,51.65,9.54,50,3,27,3
4177,Team B,2020,230.0,8.0,4,4,75.36,13.43,54,3,1,3
4512,Team C,2020,9.0,17.0,9,0,51.81,9.12,43,6,23,5
3367,Team B,2021,29.0,16.0,1,0,101.79,13.21,39,13,16,5
3728,Team B,2021,15.0,2.0,1,2,97.3,9.05,51,6,28,8
4024,Team B,2022,7.0,12.0,8,1,59.08,13.07,56,5,18,8
1921,Team A,2020,12.0,14.0,4,1,78.1,13.68,67,7,2,1
3111,Team C,2020,12.0,2.0,5,1,67.41,7.19,39,2,7,3
538,Team A,2021,150.0,15.0,9,4,57.14,8.07,85,10,23,2
2599,Team A,2022,30.0,5.0,0,2,82.92,6.88,92,9,2,3
3366,Team B,2021,13.0,17.0,4,1,67.68,6.41,22,5,6,5
1409,Team C,2021,7.0,9.0,8,0,74.71,9.79,0,4,19,6
3938,Team A,2019,28.0,12.0,8,1,73.85,14.67,4,13,10,4
3891,Team B,2019,10.0,4.0,0,3,60.66,12.08,48,8,4,9
920,Team A,2020,8.0,0.0,1,2,81.67,7.09,32,6,12,6
2033,Team C,2019,260.0,10.0,7,3,66.61,11.37,69,0,8,0
2091,Team B,2022,10.0,8.0,9,0,68.34,5.26,42,1,16,3
1848,Team A,2020,19.0,17.0,4,1,73.54,12.94,40,8,17,3
2127,Team A,2020,2.0,6.0,8,3,70.09,12.05,54,8,15,1
71,Team B,2019,100.0,16.0,8,1,93.38,9.64,55,11,4,3
3400,Team A,2021,20.0,2.0,8,0,83.56,12.81,21,12,8,4
1297,Team B,2022,18.0,4.0,9,4,71.6,14.74,48,9,19,9
3535,Team A,2019,29.0,13.0,4,4,69.61,9.28,1,14,11,5
3408,Team B,2019,28.0,16.0,5,1,114.28,12.9,51,6,3,2
3148,Team B,2022,2.0,2.0,8,1,96.97,11.41,40,1,14,9
2139,Team A,2021,15.0,1.0,4,0,97.77,7.32,8,8,4,1
4907,Team B,2019,20.0,0.0,0,4,70.14,5.99,5,8,25,9
1043,Team B,2022,29.0,5.0,0,1,75.4,14.9,46,10,20,8
4103,Team C,2019,16.0,16.0,1,0,56.75,5.75,40,8,22,0
3507,Team C,2020,20.0,3.0,5,4,93.36,10.17,17,9,26,8
1914,Team A,2019,27.0,13.0,9,1,87.82,7.22,3,7,12,3
432,Team A,2022,4.0,1.0,3,4,71.7,5.83,2,10,6,1
4626,Team C,2022,9.0,18.0,9,0,56.96,12.3,71,8,27,7
3835,Team B,2020,27.0,6.0,0,0,89.09,7.44,43,0,16,1
4570,Team C,2019,16.0,16.0,9,4,99.87,8.59,31,1,6,8
2239,Team C,2022,25.0,6.0,7,2,57.76,8.15,78,4,22,0
3646,Team C,2020,17.0,18.0,7,0,65.43,8.28,99,6,14,4
2925,Team B,2020,24.0,10.0,9,1,89.05,7.51,52,5,13,9
4206,Team B,2022,26.0,11.0,1,2,70.46,5.84,54,0,11,0
2296,Team C,2020,230.0,8.0,4,4,81.63,8.46,92,6,29,8
4673,Team C,2021,23.0,9.0,3,1,91.16,13.07,27,8,10,6
4304,Team A,2020,28.0,0.0,0,3,89.29,5.47,47,8,3,2
1059,Team B,2021,11.0,0.0,3,4,98.29,6.01,53,9,4,7
821,Team C,2022,18.0,0.0,4,0,50.62,7.35,4,2,24,9
4401,Team C,2020,21.0,16.0,8,0,83.29,5.77,90,8,14,8
1863,Team C,2022,14.0,2.0,1,2,73.11,14.02,97,3,5,2
479,Team B,2021,20.0,2.0,9,4,61.2,7.91,52,11,19,2
4844,Team A,2022,11.0,15.0,7,3,62.63,5.94,93,9,6,9
3404,Team C,2022,6.0,6.0,4,0,60.69,7.01,81,9,23,4
4090,Team C,2019,290.0,11.0,9,4,73.82,12.88,83,2,25,8
3282,Team C,2019,20.0,3.0,6,3,52.52,7.37,59,13,5,2
3399,Team B,2020,21.0,19.0,9,3,52.62,13.17,35,0,1,9
552,Team C,2022,12.0,1.0,3,0,87.03,6.87,70,10,4,4
4813,Team A,2020,13.0,7.0,1,1,81.45,11.6,30,12,11,0
3594,Team C,2020,16.0,15.0,9,2,82.37,7.37,1,2,17,9
3858,Team B,2020,3.0,8.0,5,0,82.67,12.35,27,3,0,2
2241,Team C,2022,200.0,12.0,9,1,96.62,10.34,88,11,12,3
155,Team A,2021,27.0,1.0,5,3,58.02,12.51,9,8,11,7
1784,Team A,2020,14.0,6.0,3,0,81.59,8.01,6,6,29,7
3007,Team B,2021,160.0,17.0,7,4,55.03,12.92,67,1,3,1
573,Team C,2020,29.0,13.0,4,0,56.49,10.03,93,5,2,3
4275,Team A,2020,0.0,8.0,6,1,61.37,14.53,3,7,26,4
1203,Team B,2021,150.0,11.0,9,4,98.19,10.85,56,13,24,6
4996,Team C,2019,24.0,10.0,0,4,73.93,10.1,24,0,14,5
2178,Team A,2020,1.0,5.0,4,2,97.6,14.93,89,6,19,9
2732,Team A,2020,26.0,12.0,4,4,68.49,7.59,41,4,20,7
1467,Team A,2019,23.0,13.0,9,2,71.38,6.21,23,6,8,1
4762,Team A,2020,29.0,14.0,5,3,51.96,9.43,74,12,20,8
1867,Team B,2019,25.0,14.0,5,0,99.2,13.06,86,1,16,5
1391,Team C,2021,4.0,15.0,8,0,79.56,12.43,21,9,5,0
4478,Team A,2020,8.0,5.0,9,3,67.17,12.12,51,6,12,6
2568,Team B,2019,280.0,9.0,7,1,69.93,11.29,55,13,0,3
1665,Team B,2020,9.0,17.0,6,1,91.93,11.93,95,13,24,3
4678,Team A,2020,50.0,15.0,1,2,84.71,6.17,32,14,14,9
3634,Team B,2020,5.0,11.0,5,0,65.8,7.47,96,3,28,3
2743,Team C,2022,13.0,17.0,8,2,101.64,8.43,34,12,26,9
1216,Team B,2019,9.0,0.0,4,2,86.47,11.51,56,3,17,8
1864,Team B,2021,7.0,19.0,7,3,97.79,6.55,28,1,29,6
3302,Team B,2022,28.0,13.0,9,2,58.72,9.26,71,7,19,6
373,Team A,2019,22.0,14.0,5,3,75.59,12.87,0,4,29,1
3786,Team B,2019,170.0,2.0,3,2,99.54,11.12,75,0,22,3
3991,Team B,2022,21.0,6.0,0,3,55.11,5.88,95,14,7,3
4114,Team C,2019,17.0,19.0,2,2,95.23,11.18,8,10,29,4
3228,Team C,2022,9.0,15.0,6,3,65.56,13.51,48,0,17,2
451,Team C,2020,4.0,4.0,2,1,53.06,7.0,67,8,7,1
2267,Team B,2021,1.0,17.0,4,1,75.91,11.14,51,14,13,3
1510,Team C,2021,5.0,12.0,9,1,61.38,14.43,30,7,3,7
3997,Team C,2019,8.0,2.0,4,2,116.24,13.66,5,7,15,9
1494,Team B,2019,15.0,10.0,0,2,83.3,14.04,26,7,29,4
3040,Team C,2019,5.0,5.0,9,4,67.42,8.5,34,5,12,5
3855,Team B,2021,25.0,4.0,3,2,65.47,14.56,1,8,3,0
4677,Team C,2019,210.0,9.0,2,0,85.11,9.46,96,6,2,4
3341,Team B,2019,230.0,17.0,8,1,67.87,7.13,36,10,11,6
2350,Team C,2022,12.0,1.0,8,1,79.1,14.55,44,8,20,2
1812,Team A,2020,23.0,10.0,2,1,83.98,13.86,1,5,9,3
2487,Team C,2021,18.0,8.0,2,1,99.17,14.3,55,14,10,7
4050,Team C,2019,24.0,12.0,7,2,61.55,11.4,62,4,11,1
4471,Team B,2019,60.0,6.0,7,4,86.6,14.68,30,12,22,0
2698,Team C,2022,2.0,1.0,0,4,69.3,13.92,28,6,26,9
2390,Team A,2021,10.0,4.0,4,1,93.66,6.16,92,1,26,8
3440,Team B,2020,22.0,4.0,7,3,80.56,9.81,41,3,2,7
2797,Team B,2019,140.0,4.0,5,2,81.91,5.07,34,1,14,7
3872,Team A,2021,0.0,1.0,8,4,78.62,13.59,9,4,0,5
3151,Team A,2021,8.0,1.0,6,3,99.94,12.8,90,1,28,2
4646,Team B,2019,4.0,9.0,5,4,52.45,6.06,20,3,26,9
2742,Team C,2019,23.0,5.0,9,1,55.6,11.2,31,5,29,5
4243,Team A,2022,23.0,16.0,2,4,108.84,14.16,24,12,16,0
2570,Team C,2021,22.0,8.0,0,4,108.41,13.59,46,12,4,9
4870,Team B,2021,280.0,14.0,1,2,73.62,9.07,56,4,3,0
36,Team A,2022,18.0,14.0,9,1,84.34,14.33,87,7,12,5
4410,Team B,2019,4.0,19.0,6,2,66.43,10.39,7,9,10,0
174,Team C,2022,1.0,9.0,8,0,73.44,9.08,48,9,24,8
1221,Team A,2022,22.0,5.0,7,0,61.12,13.18,96,10,20,8
4904,Team A,2020,15.0,0.0,3,4,102.63,11.46,74,7,26,0
539,Team A,2020,16.0,7.0,3,1,77.87,13.06,12,4,3,5
2893,Team C,2019,4.0,18.0,9,1,70.21,9.92,72,9,17,8
3668,Team A,2019,70.0,19.0,3,1,70.31,6.21,7,0,5,5
4740,Team A,2019,11.0,0.0,3,3,99.09,9.75,44,10,9,9
1097,Team B,2021,30.0,18.0,2,0,57.46,5.19,10,5,10,8
966,Team A,2021,30.0,11.0,9,1,70.98,14.65,29,13,27,8
3294,Team A,2020,13.0,13.0,6,1,55.21,10.47,99,6,1,1
4460,Team A,2022,1100.0,18.0,0,0,64.35,6.63,69,12,1,5
2612,Team A,2020,18.0,15.0,2,4,86.61,9.4,85,6,7,5
3587,Team B,2020,2.0,9.0,9,2,101.27,9.64,91,6,22,6
4492,Team C,2022,21.0,11.0,3,3,83.29,10.16,51,13,1,4
2429,Team C,2021,14.0,19.0,5,2,73.45,7.72,49,3,12,8
908,Team A,2020,20.0,9.0,9,1,97.97,7.62,0,4,21,2
3893,Team B,2022,16.0,18.0,8,4,53.92,9.42,30,8,29,9
3955,Team B,2021,60.0,8.0,8,4,77.04,13.76,71,4,10,0
4632,Team C,2020,18.0,15.0,6,2,79.31,9.98,32,0,8,6
2246,Team A,2019,3.0,7.0,2,4,98.64,11.84,32,8,18,4
3497,Team B,2020,2.0,4.0,5,1,84.68,9.36,11,2,5,5
686,Team A,2020,24.0,15.0,4,1,65.91,14.57,30,9,18,1
3291,Team C,2019,23.0,0.0,0,2,75.19,14.84,45,4,29,3
4851,Team C,2021,150.0,4.0,3,1,111.79,11.16,97,2,18,4
3772,Team A,2022,11.0,11.0,9,3,82.75,5.58,29,10,7,0
2971,Team C,2022,29.0,12.0,9,3,85.07,10.96,18,9,26,4
3479,Team B,2022,12.0,4.0,0,3,99.45,7.62,0,0,3,5
2628,Team B,2019,26.0,9.0,4,0,96.45,5.26,62,12,29,3
1658,Team B,2020,70.0,14.0,6,2,60.27,6.74,88,5,25,6
2972,Team B,2022,22.0,10.0,7,0,83.57,8.54,28,13,15,8
4576,Team A,2019,70.0,7.0,5,3,59.44,6.42,5,6,19,5
2820,Team A,2022,21.0,3.0,4,3,78.45,13.34,88,0,6,6
3709,Team A,2021,21.0,18.0,6,1,58.53,14.73,15,2,18,9
1892,Team C,2022,11.0,11.0,0,2,55.24,5.99,69,13,13,5
2738,Team C,2021,29.0,3.0,5,3,84.06,5.82,11,7,29,6
4430,Team B,2022,15.0,16.0,8,0,71.58,5.82,32,2,7,3
4041,Team C,2019,2.0,13.0,6,4,90.79,7.01,9,10,15,2
4219,Team B,2022,8.0,17.0,2,2,58.11,6.58,45,0,3,4
4040,Team A,2021,2.0,17.0,0,1,88.68,5.42,82,2,12,2
1165,Team A,2020,16.0,11.0,5,1,79.57,12.49,49,3,16,3
2117,Team C,2022,12.0,18.0,4,2,72.53,14.33,3,4,26,9
2299,Team B,2020,18.0,17.0,1,2,94.72,10.71,69,8,23,1
4059,Team B,2019,4.0,4.0,5,2,55.34,13.67,91,7,13,2
3522,Team C,2022,250.0,2.0,4,1,96.02,11.32,32,13,13,3
1984,Team A,2020,80.0,8.0,4,0,77.31,12.36,12,14,7,2
3876,Team A,2021,90.0,9.0,1,0,97.81,5.26,53,3,15,4
4651,Team C,2022,9.0,3.0,2,4,97.51,12.82,47,9,22,4
3343,Team B,2020,1.0,11.0,0,3,95.97,14.0,71,1,4,9
1533,Team A,2019,7.0,4.0,5,2,57.7,7.47,77,5,7,2
105,Team C,2022,28.0,17.0,5,2,109.49,11.24,84,11,5,3
4010,Team C,2020,4.0,6.0,6,0,99.08,6.25,0,10,23,8
3791,Team C,2019,1.0,13.0,6,0,69.48,8.16,83,11,12,9
4883,Team C,2022,25.0,19.0,7,4,82.23,12.03,44,8,14,3
4951,Team A,2019,11.0,1.0,4,3,63.93,8.39,55,3,28,6
92,Team B,2020,8.0,13.0,6,1,51.43,5.45,8,6,26,1
2145,Team A,2021,22.0,10.0,1,3,71.73,8.47,17,14,6,0
4287,Team B,2022,26.0,4.0,9,1,75.66,14.12,30,2,24,7
2213,Team C,2021,18.0,17.0,0,2,87.5,12.57,38,12,27,4
4514,Team B,2019,26.0,14.0,3,1,68.8,5.1,72,14,8,6
3169,Team B,2021,12.0,4.0,4,4,68.22,6.18,54,2,14,5
2043,Team A,2020,6.0,11.0,4,3,96.36,5.02,59,14,2,1
2084,Team C,2022,23.0,13.0,0,0,63.72,10.63,94,11,7,4
752,Team B,2020,14.0,15.0,6,4,66.52,9.2,51,11,13,1
1245,Team C,2021,400.0,4.0,9,4,92.04,14.66,27,1,21,3
2205,Team C,2021,16.0,1.0,3,2,51.19,7.66,52,11,24,9
2735,Team A,2021,22.0,15.0,9,2,84.96,6.81,63,4,26,9
4091,Team C,2022,4.0,2.0,6,2,104.49,12.14,69,4,17,0
211,Team C,2020,0.0,3.0,2,3,64.99,9.24,83,11,5,8
1136,Team B,2022,29.0,15.0,6,0,118.7,7.41,47,3,5,1
634,Team C,2021,12.0,19.0,9,4,99.81,7.78,99,7,25,0
3145,Team C,2019,260.0,11.0,1,2,67.7,12.75,17,4,25,8
3702,Team B,2019,21.0,10.0,0,1,62.71,13.73,12,2,25,4
2535,Team C,2019,30.0,5.0,6,0,74.6,5.69,0,9,21,3
2153,Team A,2020,29.0,18.0,0,4,76.1,13.58,1,14,21,5
4007,Team C,2020,7.0,11.0,0,3,81.65,11.12,5,13,11,2
2637,Team B,2020,5.0,15.0,6,2,106.42,8.52,52,5,6,6
2371,Team A,2019,13.0,11.0,8,2,97.32,13.84,20,2,15,0
2221,Team A,2021,25.0,5.0,8,3,69.25,12.45,9,10,24,1
206,Team A,2020,15.0,18.0,6,2,72.37,10.76,6,11,16,7
3298,Team B,2021,22.0,9.0,1,1,71.77,8.09,23,9,15,3
3988,Team C,2021,26.0,9.0,9,3,56.63,12.24,93,4,25,3
991,Team B,2020,9.0,10.0,7,2,85.62,8.25,91,10,17,5
3882,Team B,2022,11.0,10.0,8,3,52.8,9.99,82,9,7,0
4405,Team B,2019,20.0,16.0,4,4,51.97,14.28,12,2,17,8
465,Team A,2020,19.0,17.0,5,2,72.58,8.99,56,3,24,5
489,Team A,2020,12.0,7.0,4,0,52.51,11.09,79,9,5,4
1585,Team A,2022,210.0,14.0,2,3,57.67,12.37,93,8,29,3
4548,Team B,2020,0.0,3.0,1,1,88.85,12.43,9,11,19,7
3509,Team B,2020,6.0,10.0,9,4,93.36,10.7,34,4,12,1
166,Team A,2020,150.0,4.0,4,2,72.26,6.03,12,1,6,9
2594,Team C,2019,12.0,0.0,0,1,50.81,5.53,16,4,12,9
2521,Team C,2019,11.0,14.0,4,3,65.79,7.39,58,4,11,9
3066,Team C,2020,24.0,19.0,5,3,73.5,12.38,98,10,13,7
261,Team C,2020,5.0,14.0,7,1,77.85,6.0,87,0,17,0
1960,Team C,2022,19.0,9.0,5,4,72.71,11.83,96,11,1,0
1528,Team C,2020,18.0,2.0,2,0,86.4,12.77,54,5,7,2
4954,Team C,2020,25.0,1.0,8,3,89.46,11.35,93,3,28,8
2365,Team A,2022,27.0,10.0,6,1,70.15,7.5,65,2,5,5
2906,Team A,2022,4.0,7.0,4,3,74.37,12.46,93,7,17,1
2483,Team C,2022,100.0,3.0,7,1,91.83,5.69,4,14,23,7
2086,Team C,2022,26.0,11.0,0,1,94.05,13.3,43,13,20,2
226,Team C,2019,3.0,5.0,0,4,55.47,7.06,4,5,15,3
4729,Team A,2020,3.0,3.0,5,3,62.57,9.58,86,14,19,4
1183,Team C,2021,4.0,5.0,7,3,70.31,11.56,2,13,7,4
2060,Team C,2019,23.0,9.0,5,0,88.82,6.6,22,3,16,2
2192,Team C,2021,210.0,4.0,4,2,118.15,6.51,36,4,10,6
2997,Team B,2021,11.0,1.0,9,3,97.6,13.69,86,4,0,9
2717,Team B,2020,2.0,17.0,7,4,59.56,10.61,66,0,18,5
394,Team B,2021,8.0,16.0,1,1,51.66,8.87,58,1,9,6
4140,Team C,2022,40.0,12.0,3,4,96.14,5.33,83,13,15,8
4985,Team A,2021,14.0,1.0,3,2,55.96,8.71,83,11,4,8
3078,Team C,2020,0.0,10.0,4,3,59.73,11.95,5,8,16,7
4562,Team B,2019,2.0,12.0,1,3,83.91,6.42,85,5,20,6
1301,Team B,2019,130.0,16.0,4,4,83.04,7.75,94,1,6,4
2783,Team B,2019,70.0,8.0,6,0,79.23,6.42,36,1,9,5
1376,Team A,2020,16.0,16.0,3,2,74.8,13.41,64,4,18,1
2168,Team B,2020,17.0,10.0,6,2,114.4,7.41,5,11,9,8
285,Team C,2021,21.0,18.0,7,0,82.94,14.9,59,3,24,5
4232,Team B,2021,14.0,7.0,5,4,56.2,10.75,75,0,2,7
791,Team B,2020,8.0,18.0,3,4,78.75,7.77,40,5,26,4
3554,Team B,2019,26.0,10.0,1,0,61.08,9.56,89,11,25,6
4251,Team A,2021,24.0,4.0,6,2,61.61,6.6,74,14,11,2
4686,Team C,2019,250.0,9.0,0,4,54.34,10.12,43,4,9,6
2310,Team B,2021,23.0,19.0,0,3,64.15,8.29,40,12,28,0
4369,Team B,2021,18.0,9.0,9,2,54.49,7.39,68,8,6,6
1923,Team A,2019,12.0,6.0,5,0,78.66,10.47,74,3,12,8
